geo,gender,age_group,stage,population_pred,year,operator
Newfoundland and Labrador,Men+,75 to 79 years,after_interprovincial,13049.668974076118,2024,fixed20
Newfoundland and Labrador,Men+,80 to 84 years,after_interprovincial,7337.80529509101,2024,fixed20
Newfoundland and Labrador,Men+,85 to 89 years,after_interprovincial,3392.9044125758414,2024,fixed20
Newfoundland and Labrador,Men+,90 to 94 years,after_interprovincial,1200.2513237727526,2024,fixed20
Newfoundland and Labrador,Men+,95 to 99 years,after_interprovincial,277.8,2024,fixed20
Newfoundland and Labrador,Men+,100 years and older,after_interprovincial,41.0,2024,fixed20
Newfoundland and Labrador,Women+,-1 year,after_interprovincial,-0.4955874241588527,2024,fixed20
Newfoundland and Labrador,Women+,0 to 4 years,after_interprovincial,9410.994701094929,2024,fixed20
Newfoundland and Labrador,Women+,5 to 9 years,after_interprovincial,11480.92192498621,2024,fixed20
Newfoundland and Labrador,Women+,10 to 14 years,after_interprovincial,12636.527220077222,2024,fixed20
Newfoundland and Labrador,Women+,15 to 19 years,after_interprovincial,13430.569718698289,2024,fixed20
Newfoundland and Labrador,Women+,20 to 24 years,after_interprovincial,14563.797683397685,2024,fixed20
Newfoundland and Labrador,Women+,25 to 29 years,after_interprovincial,14629.673855488143,2024,fixed20
Newfoundland and Labrador,Women+,30 to 34 years,after_interprovincial,15541.7500275786,2024,fixed20
Newfoundland and Labrador,Women+,35 to 39 years,after_interprovincial,16494.160755653615,2024,fixed20
Newfoundland and Labrador,Women+,40 to 44 years,after_interprovincial,16840.013844456702,2024,fixed20
Newfoundland and Labrador,Women+,45 to 49 years,after_interprovincial,17354.58383894098,2024,fixed20
Newfoundland and Labrador,Women+,50 to 54 years,after_interprovincial,19201.44222283508,2024,fixed20
Newfoundland and Labrador,Women+,55 to 59 years,after_interprovincial,21244.569580805295,2024,fixed20
Newfoundland and Labrador,Women+,60 to 64 years,after_interprovincial,21891.94310535025,2024,fixed20
Newfoundland and Labrador,Women+,65 to 69 years,after_interprovincial,21406.472366243794,2024,fixed20
Newfoundland and Labrador,Women+,70 to 74 years,after_interprovincial,19081.045890788748,2024,fixed20
Newfoundland and Labrador,Women+,75 to 79 years,after_interprovincial,14587.37338665196,2024,fixed20
Newfoundland and Labrador,Women+,80 to 84 years,after_interprovincial,8899.161031439602,2024,fixed20
Newfoundland and Labrador,Women+,85 to 89 years,after_interprovincial,4786.858383894099,2024,fixed20
Newfoundland and Labrador,Women+,90 to 94 years,after_interprovincial,2066.8,2024,fixed20
Newfoundland and Labrador,Women+,95 to 99 years,after_interprovincial,690.5008825151683,2024,fixed20
Newfoundland and Labrador,Women+,100 years and older,after_interprovincial,178.0,2024,fixed20
Nova Scotia,Men+,-1 year,after_interprovincial,1.0093407280763937,2024,fixed20
Nova Scotia,Men+,0 to 4 years,after_interprovincial,22202.446928296053,2024,fixed20
Nova Scotia,Men+,5 to 9 years,after_interprovincial,25925.12408990451,2024,fixed20
Nova Scotia,Men+,10 to 14 years,after_interprovincial,27389.51941954047,2024,fixed20
Nova Scotia,Men+,15 to 19 years,after_interprovincial,28418.384746257456,2024,fixed20
Nova Scotia,Men+,20 to 24 years,after_interprovincial,36700.64722905634,2024,fixed20
Nova Scotia,Men+,25 to 29 years,after_interprovincial,39912.418381218464,2024,fixed20
Nova Scotia,Men+,30 to 34 years,after_interprovincial,38987.60691380677,2024,fixed20
Nova Scotia,Men+,35 to 39 years,after_interprovincial,35800.53082857262,2024,fixed20
Nova Scotia,Men+,40 to 44 years,after_interprovincial,33133.61944873024,2024,fixed20
Nova Scotia,Men+,45 to 49 years,after_interprovincial,30969.292756765775,2024,fixed20
Nova Scotia,Men+,50 to 54 years,after_interprovincial,31603.82808056378,2024,fixed20
Nova Scotia,Men+,55 to 59 years,after_interprovincial,34861.52675034402,2024,fixed20
Nova Scotia,Men+,60 to 64 years,after_interprovincial,38555.60608815313,2024,fixed20
Nova Scotia,Men+,65 to 69 years,after_interprovincial,35963.44073224637,2024,fixed20
Nova Scotia,Men+,70 to 74 years,after_interprovincial,29330.446703640384,2024,fixed20
Nova Scotia,Men+,75 to 79 years,after_interprovincial,22360.835352987782,2024,fixed20
Nova Scotia,Men+,80 to 84 years,after_interprovincial,13372.563345982238,2024,fixed20
Nova Scotia,Men+,85 to 89 years,after_interprovincial,6789.910670947835,2024,fixed20
Nova Scotia,Men+,90 to 94 years,after_interprovincial,2616.7806680288563,2024,fixed20
Nova Scotia,Men+,95 to 99 years,after_interprovincial,648.9686668612652,2024,fixed20
Nova Scotia,Men+,100 years and older,after_interprovincial,110.0,2024,fixed20
Nova Scotia,Women+,-1 year,after_interprovincial,4.272007005546058,2024,fixed20
Nova Scotia,Women+,0 to 4 years,after_interprovincial,21032.555965661664,2024,fixed20
Nova Scotia,Women+,5 to 9 years,after_interprovincial,24883.93142070806,2024,fixed20
Nova Scotia,Women+,10 to 14 years,after_interprovincial,26118.290746841252,2024,fixed20
Nova Scotia,Women+,15 to 19 years,after_interprovincial,26255.35808348276,2024,fixed20
Nova Scotia,Women+,20 to 24 years,after_interprovincial,32788.28855343814,2024,fixed20
Nova Scotia,Women+,25 to 29 years,after_interprovincial,36511.65302531171,2024,fixed20
Nova Scotia,Women+,30 to 34 years,after_interprovincial,37730.209574246284,2024,fixed20
Nova Scotia,Women+,35 to 39 years,after_interprovincial,35505.06349193112,2024,fixed20
Nova Scotia,Women+,40 to 44 years,after_interprovincial,33974.16878362037,2024,fixed20
Nova Scotia,Women+,45 to 49 years,after_interprovincial,32127.644101580423,2024,fixed20
Nova Scotia,Women+,50 to 54 years,after_interprovincial,33368.73343063259,2024,fixed20
Nova Scotia,Women+,55 to 59 years,after_interprovincial,36911.81341895668,2024,fixed20
Nova Scotia,Women+,60 to 64 years,after_interprovincial,40626.48542596222,2024,fixed20
Nova Scotia,Women+,65 to 69 years,after_interprovincial,38469.088736916725,2024,fixed20
Nova Scotia,Women+,70 to 74 years,after_interprovincial,32348.246703640387,2024,fixed20
Nova Scotia,Women+,75 to 79 years,after_interprovincial,25444.302689629294,2024,fixed20
Nova Scotia,Women+,80 to 84 years,after_interprovincial,16553.556015178685,2024,fixed20
Nova Scotia,Women+,85 to 89 years,after_interprovincial,9559.790008756934,2024,fixed20
Nova Scotia,Women+,90 to 94 years,after_interprovincial,4760.028672699221,2024,fixed20
Nova Scotia,Women+,95 to 99 years,after_interprovincial,1684.4120011675914,2024,fixed20
Nova Scotia,Women+,100 years and older,after_interprovincial,456.6,2024,fixed20
Ontario,Men+,-1 year,after_interprovincial,-239.48021119629684,2024,fixed20
Ontario,Men+,0 to 4 years,after_interprovincial,372416.0887404863,2024,fixed20
Ontario,Men+,5 to 9 years,after_interprovincial,411286.75441921025,2024,fixed20
Ontario,Men+,10 to 14 years,after_interprovincial,431575.3863301027,2024,fixed20
Ontario,Men+,15 to 19 years,after_interprovincial,501919.4139158108,2024,fixed20
Ontario,Men+,20 to 24 years,after_interprovincial,609662.7626645451,2024,fixed20
Ontario,Men+,25 to 29 years,after_interprovincial,670871.1723998265,2024,fixed20
Ontario,Men+,30 to 34 years,after_interprovincial,654049.0842326053,2024,fixed20
Ontario,Men+,35 to 39 years,after_interprovincial,583363.3230146102,2024,fixed20
Ontario,Men+,40 to 44 years,after_interprovincial,518551.78527412127,2024,fixed20
Ontario,Men+,45 to 49 years,after_interprovincial,471889.00966295385,2024,fixed20
Ontario,Men+,50 to 54 years,after_interprovincial,469504.932070013,2024,fixed20
Ontario,Men+,55 to 59 years,after_interprovincial,490965.67788225086,2024,fixed20
Ontario,Men+,60 to 64 years,after_interprovincial,502272.95958339365,2024,fixed20
Ontario,Men+,65 to 69 years,after_interprovincial,435510.3127730363,2024,fixed20
Ontario,Men+,70 to 74 years,after_interprovincial,346637.38418920874,2024,fixed20
Ontario,Men+,75 to 79 years,after_interprovincial,264381.2526978157,2024,fixed20
Ontario,Men+,80 to 84 years,after_interprovincial,168008.68184579778,2024,fixed20
Ontario,Men+,85 to 89 years,after_interprovincial,92610.52560393463,2024,fixed20
Ontario,Men+,90 to 94 years,after_interprovincial,40450.8467380298,2024,fixed20
Ontario,Men+,95 to 99 years,after_interprovincial,11671.859858238102,2024,fixed20
Ontario,Men+,100 years and older,after_interprovincial,2147.0,2024,fixed20
Ontario,Women+,-1 year,after_interprovincial,-173.6597859106032,2024,fixed20
Ontario,Women+,0 to 4 years,after_interprovincial,356070.7779020712,2024,fixed20
Ontario,Women+,5 to 9 years,after_interprovincial,390642.71200636483,2024,fixed20
Ontario,Women+,10 to 14 years,after_interprovincial,407647.1424996384,2024,fixed20
Ontario,Women+,15 to 19 years,after_interprovincial,459403.6474613048,2024,fixed20
Ontario,Women+,20 to 24 years,after_interprovincial,539341.3772023723,2024,fixed20
Ontario,Women+,25 to 29 years,after_interprovincial,610524.5314769276,2024,fixed20
Ontario,Women+,30 to 34 years,after_interprovincial,608761.4053667004,2024,fixed20
Ontario,Women+,35 to 39 years,after_interprovincial,562650.6835816577,2024,fixed20
Ontario,Women+,40 to 44 years,after_interprovincial,518522.338463764,2024,fixed20
Ontario,Women+,45 to 49 years,after_interprovincial,490327.9628525966,2024,fixed20
Ontario,Women+,50 to 54 years,after_interprovincial,496957.901359757,2024,fixed20
Ontario,Women+,55 to 59 years,after_interprovincial,515201.11873282224,2024,fixed20
Ontario,Women+,60 to 64 years,after_interprovincial,523966.16398090555,2024,fixed20
Ontario,Women+,65 to 69 years,after_interprovincial,471264.66170982213,2024,fixed20
Ontario,Women+,70 to 74 years,after_interprovincial,390790.04553739337,2024,fixed20
Ontario,Women+,75 to 79 years,after_interprovincial,306302.933053667,2024,fixed20
Ontario,Women+,80 to 84 years,after_interprovincial,209204.0877332562,2024,fixed20
Ontario,Women+,85 to 89 years,after_interprovincial,131964.1343989585,2024,fixed20
Ontario,Women+,90 to 94 years,after_interprovincial,71700.73872414291,2024,fixed20
Ontario,Women+,95 to 99 years,after_interprovincial,27149.614610154782,2024,fixed20
Ontario,Women+,100 years and older,after_interprovincial,7069.947446839287,2024,fixed20
Prince Edward Island,Men+,-1 year,after_interprovincial,1.0784975733277062,2024,fixed20
Prince Edward Island,Men+,0 to 4 years,after_interprovincial,3725.5651966506844,2024,fixed20
Prince Edward Island,Men+,5 to 9 years,after_interprovincial,4459.953576703946,2024,fixed20
Prince Edward Island,Men+,10 to 14 years,after_interprovincial,4785.482928887952,2024,fixed20
Prince Edward Island,Men+,15 to 19 years,after_interprovincial,5281.235830343955,2024,fixed20
Prince Edward Island,Men+,20 to 24 years,after_interprovincial,7387.8433002743195,2024,fixed20
Prince Edward Island,Men+,25 to 29 years,after_interprovincial,7263.975395653092,2024,fixed20
Prince Edward Island,Men+,30 to 34 years,after_interprovincial,6044.503397341212,2024,fixed20
Prince Edward Island,Men+,35 to 39 years,after_interprovincial,5458.028318210593,2024,fixed20
Prince Edward Island,Men+,40 to 44 years,after_interprovincial,5211.416374762608,2024,fixed20
Prince Edward Island,Men+,45 to 49 years,after_interprovincial,5092.996581557291,2024,fixed20
Prince Edward Island,Men+,50 to 54 years,after_interprovincial,5227.788731799958,2024,fixed20
Prince Edward Island,Men+,55 to 59 years,after_interprovincial,5426.577125975944,2024,fixed20
Prince Edward Island,Men+,60 to 64 years,after_interprovincial,5798.3928254906095,2024,fixed20
Prince Edward Island,Men+,65 to 69 years,after_interprovincial,5402.733783498628,2024,fixed20
Prince Edward Island,Men+,70 to 74 years,after_interprovincial,4520.306140535978,2024,fixed20
Prince Edward Island,Men+,75 to 79 years,after_interprovincial,3529.2040936906524,2024,fixed20
Prince Edward Island,Men+,80 to 84 years,after_interprovincial,1953.0706478159948,2024,fixed20
Prince Edward Island,Men+,85 to 89 years,after_interprovincial,975.0313990293312,2024,fixed20
Prince Edward Island,Men+,90 to 94 years,after_interprovincial,396.4313990293311,2024,fixed20
Prince Edward Island,Men+,95 to 99 years,after_interprovincial,109.0,2024,fixed20
Prince Edward Island,Men+,100 years and older,after_interprovincial,20.200000000000003,2024,fixed20
Prince Edward Island,Women+,-1 year,after_interprovincial,3.8706478159949356,2024,fixed20
Prince Edward Island,Women+,0 to 4 years,after_interprovincial,3641.1422943811795,2024,fixed20
Prince Edward Island,Women+,5 to 9 years,after_interprovincial,4182.906478159949,2024,fixed20
Prince Edward Island,Women+,10 to 14 years,after_interprovincial,4630.322177674616,2024,fixed20
Prince Edward Island,Women+,15 to 19 years,after_interprovincial,5158.25152985862,2024,fixed20
Prince Edward Island,Women+,20 to 24 years,after_interprovincial,7141.38459590631,2024,fixed20
Prince Edward Island,Women+,25 to 29 years,after_interprovincial,6540.190419919814,2024,fixed20
Prince Edward Island,Women+,30 to 34 years,after_interprovincial,5900.8092002532185,2024,fixed20
Prince Edward Island,Women+,35 to 39 years,after_interprovincial,5793.424562143913,2024,fixed20
Prince Edward Island,Women+,40 to 44 years,after_interprovincial,5694.839924034607,2024,fixed20
Prince Edward Island,Women+,45 to 49 years,after_interprovincial,5428.020130829289,2024,fixed20
Prince Edward Island,Women+,50 to 54 years,after_interprovincial,5446.145726946613,2024,fixed20
Prince Edward Island,Women+,55 to 59 years,after_interprovincial,5761.530027431948,2024,fixed20
Prince Edward Island,Women+,60 to 64 years,after_interprovincial,6249.745726946614,2024,fixed20
Prince Edward Island,Women+,65 to 69 years,after_interprovincial,5946.757332770627,2024,fixed20
Prince Edward Island,Women+,70 to 74 years,after_interprovincial,5066.553239079974,2024,fixed20
Prince Edward Island,Women+,75 to 79 years,after_interprovincial,3964.086347330661,2024,fixed20
Prince Edward Island,Women+,80 to 84 years,after_interprovincial,2515.780544418654,2024,fixed20
Prince Edward Island,Women+,85 to 89 years,after_interprovincial,1499.2078497573327,2024,fixed20
Prince Edward Island,Women+,90 to 94 years,after_interprovincial,735.0078497573327,2024,fixed20
Prince Edward Island,Women+,95 to 99 years,after_interprovincial,261.60784975733276,2024,fixed20
Prince Edward Island,Women+,100 years and older,after_interprovincial,76.6,2024,fixed20
Quebec,Men+,-1 year,after_interprovincial,-196.6280146633224,2024,fixed20
Quebec,Men+,0 to 4 years,after_interprovincial,218052.8751013159,2024,fixed20
Quebec,Men+,5 to 9 years,after_interprovincial,241172.6220335713,2024,fixed20
Quebec,Men+,10 to 14 years,after_interprovincial,252179.35712907583,2024,fixed20
Quebec,Men+,15 to 19 years,after_interprovincial,248630.57129075823,2024,fixed20
Quebec,Men+,20 to 24 years,after_interprovincial,267078.21612965467,2024,fixed20
Quebec,Men+,25 to 29 years,after_interprovincial,300561.58221107465,2024,fixed20
Quebec,Men+,30 to 34 years,after_interprovincial,323814.4383175767,2024,fixed20
Quebec,Men+,35 to 39 years,after_interprovincial,309398.7975303878,2024,fixed20
Quebec,Men+,40 to 44 years,after_interprovincial,314449.69604476175,2024,fixed20
Quebec,Men+,45 to 49 years,after_interprovincial,294110.60818059044,2024,fixed20
Quebec,Men+,50 to 54 years,after_interprovincial,270066.71074667183,2024,fixed20
Quebec,Men+,55 to 59 years,after_interprovincial,285291.39455913566,2024,fixed20
Quebec,Men+,60 to 64 years,after_interprovincial,307953.3947134864,2024,fixed20
Quebec,Men+,65 to 69 years,after_interprovincial,285495.06459579396,2024,fixed20
Quebec,Men+,70 to 74 years,after_interprovincial,231567.1113640749,2024,fixed20
Quebec,Men+,75 to 79 years,after_interprovincial,176237.0277059618,2024,fixed20
Quebec,Men+,80 to 84 years,after_interprovincial,109885.1580551804,2024,fixed20
Quebec,Men+,85 to 89 years,after_interprovincial,55482.10692649046,2024,fixed20
Quebec,Men+,90 to 94 years,after_interprovincial,23140.288327223618,2024,fixed20
Quebec,Men+,95 to 99 years,after_interprovincial,6574.158132355779,2024,fixed20
Quebec,Men+,100 years and older,after_interprovincial,1146.2,2024,fixed20
Quebec,Women+,-1 year,after_interprovincial,-103.88848157437778,2024,fixed20
Quebec,Women+,0 to 4 years,after_interprovincial,205999.84259114022,2024,fixed20
Quebec,Women+,5 to 9 years,after_interprovincial,228905.9662357708,2024,fixed20
Quebec,Women+,10 to 14 years,after_interprovincial,240194.7944047849,2024,fixed20
Quebec,Women+,15 to 19 years,after_interprovincial,236546.94327609494,2024,fixed20
Quebec,Women+,20 to 24 years,after_interprovincial,246039.94617017175,2024,fixed20
Quebec,Women+,25 to 29 years,after_interprovincial,274609.759097048,2024,fixed20
Quebec,Women+,30 to 34 years,after_interprovincial,299673.7778506657,2024,fixed20
Quebec,Women+,35 to 39 years,after_interprovincial,291908.74655604863,2024,fixed20
Quebec,Women+,40 to 44 years,after_interprovincial,299040.74732780247,2024,fixed20
Quebec,Women+,45 to 49 years,after_interprovincial,282615.3571290758,2024,fixed20
Quebec,Women+,50 to 54 years,after_interprovincial,261154.72016206832,2024,fixed20
Quebec,Women+,55 to 59 years,after_interprovincial,279633.96202971257,2024,fixed20
Quebec,Women+,60 to 64 years,after_interprovincial,308577.3621840633,2024,fixed20
Quebec,Women+,65 to 69 years,after_interprovincial,294570.6087979935,2024,fixed20
Quebec,Women+,70 to 74 years,after_interprovincial,246289.47401119047,2024,fixed20
Quebec,Women+,75 to 79 years,after_interprovincial,196085.63229789698,2024,fixed20
Quebec,Women+,80 to 84 years,after_interprovincial,134269.64630522864,2024,fixed20
Quebec,Women+,85 to 89 years,after_interprovincial,81467.39058460352,2024,fixed20
Quebec,Women+,90 to 94 years,after_interprovincial,45119.20459193517,2024,fixed20
Quebec,Women+,95 to 99 years,after_interprovincial,16663.576731622616,2024,fixed20
Quebec,Women+,100 years and older,after_interprovincial,4119.67906617789,2024,fixed20
Saskatchewan,Men+,-1 year,after_interprovincial,-27.86502536900369,2024,fixed20
Saskatchewan,Men+,0 to 4 years,after_interprovincial,36599.607442812754,2024,fixed20
Saskatchewan,Men+,5 to 9 years,after_interprovincial,41399.84301199262,2024,fixed20
Saskatchewan,Men+,10 to 14 years,after_interprovincial,42910.69227398524,2024,fixed20
Saskatchewan,Men+,15 to 19 years,after_interprovincial,41629.20590405905,2024,fixed20
Saskatchewan,Men+,20 to 24 years,after_interprovincial,42092.2426545203,2024,fixed20
Saskatchewan,Men+,25 to 29 years,after_interprovincial,42499.63018911439,2024,fixed20
Saskatchewan,Men+,30 to 34 years,after_interprovincial,45171.778309501846,2024,fixed20
Saskatchewan,Men+,35 to 39 years,after_interprovincial,46716.55893680812,2024,fixed20
Saskatchewan,Men+,40 to 44 years,after_interprovincial,44519.875196033216,2024,fixed20
Saskatchewan,Men+,45 to 49 years,after_interprovincial,38540.70311346864,2024,fixed20
Saskatchewan,Men+,50 to 54 years,after_interprovincial,34024.34482241698,2024,fixed20
Saskatchewan,Men+,55 to 59 years,after_interprovincial,33714.569453413285,2024,fixed20
Saskatchewan,Men+,60 to 64 years,after_interprovincial,37091.64958487085,2024,fixed20
Saskatchewan,Men+,65 to 69 years,after_interprovincial,34955.25845249078,2024,fixed20
Saskatchewan,Men+,70 to 74 years,after_interprovincial,27177.292608394833,2024,fixed20
Saskatchewan,Men+,75 to 79 years,after_interprovincial,18709.085712638378,2024,fixed20
Saskatchewan,Men+,80 to 84 years,after_interprovincial,11662.630869464945,2024,fixed20
Saskatchewan,Men+,85 to 89 years,after_interprovincial,6314.4794741697415,2024,fixed20
Saskatchewan,Men+,90 to 94 years,after_interprovincial,2844.071921125462,2024,fixed20
Saskatchewan,Men+,95 to 99 years,after_interprovincial,913.4000000000001,2024,fixed20
Saskatchewan,Men+,100 years and older,after_interprovincial,191.20000000000002,2024,fixed20
Saskatchewan,Women+,-1 year,after_interprovincial,-5.984893911439114,2024,fixed20
Saskatchewan,Women+,0 to 4 years,after_interprovincial,34767.67332286991,2024,fixed20
Saskatchewan,Women+,5 to 9 years,after_interprovincial,39430.84301199262,2024,fixed20
Saskatchewan,Women+,10 to 14 years,after_interprovincial,40080.07651060886,2024,fixed20
Saskatchewan,Women+,15 to 19 years,after_interprovincial,38493.56616697417,2024,fixed20
Saskatchewan,Women+,20 to 24 years,after_interprovincial,37918.02393911439,2024,fixed20
Saskatchewan,Women+,25 to 29 years,after_interprovincial,39133.857449261995,2024,fixed20
Saskatchewan,Women+,30 to 34 years,after_interprovincial,43136.251545202955,2024,fixed20
Saskatchewan,Women+,35 to 39 years,after_interprovincial,45388.51098939114,2024,fixed20
Saskatchewan,Women+,40 to 44 years,after_interprovincial,42539.76288053506,2024,fixed20
Saskatchewan,Women+,45 to 49 years,after_interprovincial,36801.263376383766,2024,fixed20
Saskatchewan,Women+,50 to 54 years,after_interprovincial,33246.6886646679,2024,fixed20
Saskatchewan,Women+,55 to 59 years,after_interprovincial,33834.114610239856,2024,fixed20
Saskatchewan,Women+,60 to 64 years,after_interprovincial,37330.377006457566,2024,fixed20
Saskatchewan,Women+,65 to 69 years,after_interprovincial,35607.89818957565,2024,fixed20
Saskatchewan,Women+,70 to 74 years,after_interprovincial,27970.18029289668,2024,fixed20
Saskatchewan,Women+,75 to 79 years,after_interprovincial,20480.020687269374,2024,fixed20
Saskatchewan,Women+,80 to 84 years,after_interprovincial,14148.094580258303,2024,fixed20
Saskatchewan,Women+,85 to 89 years,after_interprovincial,9588.887027214023,2024,fixed20
Saskatchewan,Women+,90 to 94 years,after_interprovincial,5545.391789667898,2024,fixed20
Saskatchewan,Women+,95 to 99 years,after_interprovincial,2164.0479474169747,2024,fixed20
Saskatchewan,Women+,100 years and older,after_interprovincial,618.2,2024,fixed20
Yukon,Men+,-1 year,after_interprovincial,-1.2900158478605388,2024,fixed20
Yukon,Men+,0 to 4 years,after_interprovincial,1186.9850820308072,2024,fixed20
Yukon,Men+,5 to 9 years,after_interprovincial,1293.7096671949287,2024,fixed20
Yukon,Men+,10 to 14 years,after_interprovincial,1364.564817749604,2024,fixed20
Yukon,Men+,15 to 19 years,after_interprovincial,1301.6947702060222,2024,fixed20
Yukon,Men+,20 to 24 years,after_interprovincial,1560.983201267829,2024,fixed20
Yukon,Men+,25 to 29 years,after_interprovincial,1844.4335974643425,2024,fixed20
Yukon,Men+,30 to 34 years,after_interprovincial,2099.4139461172745,2024,fixed20
Yukon,Men+,35 to 39 years,after_interprovincial,2077.1343898573696,2024,fixed20
Yukon,Men+,40 to 44 years,after_interprovincial,1833.1445324881145,2024,fixed20
Yukon,Men+,45 to 49 years,after_interprovincial,1526.9597464342314,2024,fixed20
Yukon,Men+,50 to 54 years,after_interprovincial,1393.2548335974643,2024,fixed20
Yukon,Men+,55 to 59 years,after_interprovincial,1351.8947702060223,2024,fixed20
Yukon,Men+,60 to 64 years,after_interprovincial,1416.9898573692553,2024,fixed20
Yukon,Men+,65 to 69 years,after_interprovincial,1352.6348652931854,2024,fixed20
Yukon,Men+,70 to 74 years,after_interprovincial,1021.9299524564184,2024,fixed20
Yukon,Men+,75 to 79 years,after_interprovincial,713.2649762282092,2024,fixed20
Yukon,Men+,80 to 84 years,after_interprovincial,358.01996830427896,2024,fixed20
Yukon,Men+,85 to 89 years,after_interprovincial,158.0,2024,fixed20
Yukon,Men+,90 to 94 years,after_interprovincial,72.80000000000001,2024,fixed20
Yukon,Men+,95 to 99 years,after_interprovincial,22.6,2024,fixed20
Yukon,Men+,100 years and older,after_interprovincial,4.2,2024,fixed20
Yukon,Women+,-1 year,after_interprovincial,-0.2250396196513471,2024,fixed20
Yukon,Women+,0 to 4 years,after_interprovincial,1155.6041414240265,2024,fixed20
Yukon,Women+,5 to 9 years,after_interprovincial,1249.1296354992078,2024,fixed20
Yukon,Women+,10 to 14 years,after_interprovincial,1203.6047543581617,2024,fixed20
Yukon,Women+,15 to 19 years,after_interprovincial,1167.2748019017433,2024,fixed20
Yukon,Women+,20 to 24 years,after_interprovincial,1467.0332805071316,2024,fixed20
Yukon,Women+,25 to 29 years,after_interprovincial,1892.1933438985739,2024,fixed20
Yukon,Women+,30 to 34 years,after_interprovincial,2178.979080824089,2024,fixed20
Yukon,Women+,35 to 39 years,after_interprovincial,2156.5793977812996,2024,fixed20
Yukon,Women+,40 to 44 years,after_interprovincial,1855.239619651347,2024,fixed20
Yukon,Women+,45 to 49 years,after_interprovincial,1558.2947702060221,2024,fixed20
Yukon,Women+,50 to 54 years,after_interprovincial,1464.8148969889069,2024,fixed20
Yukon,Women+,55 to 59 years,after_interprovincial,1309.479873217116,2024,fixed20
Yukon,Women+,60 to 64 years,after_interprovincial,1490.3397781299525,2024,fixed20
Yukon,Women+,65 to 69 years,after_interprovincial,1321.6348652931856,2024,fixed20
Yukon,Women+,70 to 74 years,after_interprovincial,955.7299524564185,2024,fixed20
Yukon,Women+,75 to 79 years,after_interprovincial,639.2849445324881,2024,fixed20
Yukon,Women+,80 to 84 years,after_interprovincial,320.86497622820923,2024,fixed20
Yukon,Women+,85 to 89 years,after_interprovincial,162.0649762282092,2024,fixed20
Yukon,Women+,90 to 94 years,after_interprovincial,62.60000000000001,2024,fixed20
Yukon,Women+,95 to 99 years,after_interprovincial,23.954992076069733,2024,fixed20
Yukon,Women+,100 years and older,after_interprovincial,7.2,2024,fixed20
Alberta,Men+,-1 year,after_aging,0.0,2024,real_single_age
Alberta,Men+,0 to 4 years,after_aging,103547.82983243182,2024,real_single_age
Alberta,Men+,5 to 9 years,after_aging,148006.51587229475,2024,real_single_age
Alberta,Men+,10 to 14 years,after_aging,152843.2756725067,2024,real_single_age
Alberta,Men+,15 to 19 years,after_aging,145915.9245253182,2024,real_single_age
Alberta,Men+,20 to 24 years,after_aging,148132.93788931973,2024,real_single_age
Alberta,Men+,25 to 29 years,after_aging,163275.23070091236,2024,real_single_age
Alberta,Men+,30 to 34 years,after_aging,183608.01329839305,2024,real_single_age
Alberta,Men+,35 to 39 years,after_aging,190844.38373338664,2024,real_single_age
Alberta,Men+,40 to 44 years,after_aging,183488.79449100705,2024,real_single_age
Alberta,Men+,45 to 49 years,after_aging,159274.40907860556,2024,real_single_age
Alberta,Men+,50 to 54 years,after_aging,145649.23336783357,2024,real_single_age
Alberta,Men+,55 to 59 years,after_aging,136578.86951242882,2024,real_single_age
Alberta,Men+,60 to 64 years,after_aging,140210.44583125622,2024,real_single_age
Alberta,Men+,65 to 69 years,after_aging,125778.15322509936,2024,real_single_age
Alberta,Men+,70 to 74 years,after_aging,92447.85437867916,2024,real_single_age
Alberta,Men+,75 to 79 years,after_aging,66815.19647161715,2024,real_single_age
Alberta,Men+,80 to 84 years,after_aging,39591.85529466875,2024,real_single_age
Alberta,Men+,85 to 89 years,after_aging,21890.496201179867,2024,real_single_age
Alberta,Men+,90 to 94 years,after_aging,10045.381227700704,2024,real_single_age
Alberta,Men+,95 to 99 years,after_aging,2501.7117848057705,2024,real_single_age
Alberta,Men+,100 years and older,after_aging,305.487610554784,2024,real_single_age
Alberta,Women+,-1 year,after_aging,0.0,2024,real_single_age
Alberta,Women+,0 to 4 years,after_aging,98856.63269067467,2024,real_single_age
Alberta,Women+,5 to 9 years,after_aging,140271.77218066787,2024,real_single_age
Alberta,Women+,10 to 14 years,after_aging,143922.40261271104,2024,real_single_age
Alberta,Women+,15 to 19 years,after_aging,136952.67359853126,2024,real_single_age
Alberta,Women+,20 to 24 years,after_aging,139408.90694987227,2024,real_single_age
Alberta,Women+,25 to 29 years,after_aging,154756.11943589992,2024,real_single_age
Alberta,Women+,30 to 34 years,after_aging,179620.98062652658,2024,real_single_age
Alberta,Women+,35 to 39 years,after_aging,186434.97444257097,2024,real_single_age
Alberta,Women+,40 to 44 years,after_aging,177650.91117474492,2024,real_single_age
Alberta,Women+,45 to 49 years,after_aging,153390.69307019786,2024,real_single_age
Alberta,Women+,50 to 54 years,after_aging,140886.72228594136,2024,real_single_age
Alberta,Women+,55 to 59 years,after_aging,135073.1840459299,2024,real_single_age
Alberta,Women+,60 to 64 years,after_aging,141102.23069889197,2024,real_single_age
Alberta,Women+,65 to 69 years,after_aging,128448.27426571341,2024,real_single_age
