geo,geography_level,component,gender,age_group,period,start_year,end_year,value
"Camrose-Drumheller, Alberta",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,239.0
"Camrose-Drumheller, Alberta",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,123.0
"Camrose-Drumheller, Alberta",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,117.0
"Camrose-Drumheller, Alberta",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Camrose-Drumheller, Alberta",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Camrose-Drumheller, Alberta",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,428.0
"Camrose-Drumheller, Alberta",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,356.0
"Camrose-Drumheller, Alberta",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,346.0
"Camrose-Drumheller, Alberta",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,145.0
"Camrose-Drumheller, Alberta",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,356.0
"Camrose-Drumheller, Alberta",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,103.0
"Camrose-Drumheller, Alberta",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Camrose-Drumheller, Alberta",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Calgary, Alberta",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,10193.0
"Calgary, Alberta",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,9560.0
"Calgary, Alberta",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,5626.0
"Calgary, Alberta",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,4877.0
"Calgary, Alberta",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,13946.0
"Calgary, Alberta",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,14897.0
"Calgary, Alberta",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,4308.0
"Calgary, Alberta",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,3818.0
"Calgary, Alberta",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,2267.0
"Calgary, Alberta",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,2271.0
"Calgary, Alberta",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Calgary, Alberta",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Calgary, Alberta",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,5529.0
"Calgary, Alberta",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,5595.0
"Calgary, Alberta",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-1473.0
"Calgary, Alberta",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-1211.0
"Calgary, Alberta",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,6009.0
"Calgary, Alberta",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,3885.0
"Calgary, Alberta",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Calgary, Alberta",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,455.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,416.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,436.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,329.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,275.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,374.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,140.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,197.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,71.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,79.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,129.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,94.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-211.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-213.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-242.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-333.0
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Banff-Jasper-Rocky Mountain House, Alberta",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Red Deer, Alberta",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,1230.0
"Red Deer, Alberta",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,1132.0
"Red Deer, Alberta",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,1067.0
"Red Deer, Alberta",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,909.0
"Red Deer, Alberta",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,511.0
"Red Deer, Alberta",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,595.0
"Red Deer, Alberta",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,190.0
"Red Deer, Alberta",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,179.0
"Red Deer, Alberta",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,105.0
"Red Deer, Alberta",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,110.0
"Red Deer, Alberta",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Red Deer, Alberta",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Red Deer, Alberta",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,646.0
"Red Deer, Alberta",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,664.0
"Red Deer, Alberta",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,329.0
"Red Deer, Alberta",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,199.0
"Red Deer, Alberta",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,502.0
"Red Deer, Alberta",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,328.0
"Red Deer, Alberta",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Red Deer, Alberta",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Edmonton, Alberta",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,9061.0
"Edmonton, Alberta",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,8776.0
"Edmonton, Alberta",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,6310.0
"Edmonton, Alberta",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,5267.0
"Edmonton, Alberta",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,10664.0
"Edmonton, Alberta",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,11145.0
"Edmonton, Alberta",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,1953.0
"Edmonton, Alberta",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,1779.0
"Edmonton, Alberta",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,980.0
"Edmonton, Alberta",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,1038.0
"Edmonton, Alberta",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Edmonton, Alberta",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Edmonton, Alberta",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,5872.0
"Edmonton, Alberta",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,5997.0
"Edmonton, Alberta",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,1647.0
"Edmonton, Alberta",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,1795.0
"Edmonton, Alberta",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,5326.0
"Edmonton, Alberta",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,3714.0
"Edmonton, Alberta",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Edmonton, Alberta",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,1891.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,1840.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,1349.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,1011.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,839.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,925.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,150.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,209.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,167.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,144.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,683.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,654.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-80.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-55.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,165.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,218.0
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Athabasca-Grande Prairie-Peace River, Alberta",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Wood Buffalo-Cold Lake, Alberta",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,1010.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,913.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,516.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,342.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,663.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,706.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,189.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,147.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,62.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,56.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Wood Buffalo-Cold Lake, Alberta",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Wood Buffalo-Cold Lake, Alberta",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,20.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,77.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-453.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-567.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,192.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,180.0
"Wood Buffalo-Cold Lake, Alberta",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Wood Buffalo-Cold Lake, Alberta",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
British Columbia,province,births,Men+,All ages,2024 / 2025,2024,2025,22796.0
British Columbia,province,births,Women+,All ages,2024 / 2025,2024,2025,21575.0
British Columbia,province,deaths,Men+,All ages,2024 / 2025,2024,2025,24012.0
British Columbia,province,deaths,Women+,All ages,2024 / 2025,2024,2025,19890.0
British Columbia,province,immigrants,Men+,All ages,2024 / 2025,2024,2025,26424.0
British Columbia,province,immigrants,Women+,All ages,2024 / 2025,2024,2025,29779.0
British Columbia,province,emigrants,Men+,All ages,2024 / 2025,2024,2025,12985.0
British Columbia,province,emigrants,Women+,All ages,2024 / 2025,2024,2025,12038.0
British Columbia,province,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,4897.0
British Columbia,province,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,4880.0
British Columbia,province,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
British Columbia,province,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
British Columbia,province,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-1004.0
British Columbia,province,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-1388.0
British Columbia,province,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,0.0
British Columbia,province,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,0.0
British Columbia,province,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-5721.0
British Columbia,province,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-6891.0
British Columbia,province,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
British Columbia,province,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Vancouver Island and Coast, British Columbia",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,3105.0
"Vancouver Island and Coast, British Columbia",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,3018.0
"Vancouver Island and Coast, British Columbia",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,5147.0
"Vancouver Island and Coast, British Columbia",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,4579.0
"Vancouver Island and Coast, British Columbia",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,2198.0
"Vancouver Island and Coast, British Columbia",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,2537.0
"Vancouver Island and Coast, British Columbia",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,1315.0
"Vancouver Island and Coast, British Columbia",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,1331.0
"Vancouver Island and Coast, British Columbia",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,562.0
"Vancouver Island and Coast, British Columbia",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,597.0
"Vancouver Island and Coast, British Columbia",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Vancouver Island and Coast, British Columbia",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Vancouver Island and Coast, British Columbia",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,1157.0
"Vancouver Island and Coast, British Columbia",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,1241.0
"Vancouver Island and Coast, British Columbia",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,3173.0
"Vancouver Island and Coast, British Columbia",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,3559.0
"Vancouver Island and Coast, British Columbia",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-805.0
"Vancouver Island and Coast, British Columbia",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-1009.0
"Vancouver Island and Coast, British Columbia",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Vancouver Island and Coast, British Columbia",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Lower Mainland-Southwest, British Columbia",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,14909.0
"Lower Mainland-Southwest, British Columbia",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,14012.0
"Lower Mainland-Southwest, British Columbia",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,12122.0
"Lower Mainland-Southwest, British Columbia",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,9956.0
"Lower Mainland-Southwest, British Columbia",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,21353.0
"Lower Mainland-Southwest, British Columbia",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,24073.0
"Lower Mainland-Southwest, British Columbia",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,10102.0
"Lower Mainland-Southwest, British Columbia",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,9186.0
"Lower Mainland-Southwest, British Columbia",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,3791.0
"Lower Mainland-Southwest, British Columbia",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,3756.0
"Lower Mainland-Southwest, British Columbia",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Lower Mainland-Southwest, British Columbia",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Lower Mainland-Southwest, British Columbia",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-2687.0
"Lower Mainland-Southwest, British Columbia",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-2844.0
"Lower Mainland-Southwest, British Columbia",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-6245.0
"Lower Mainland-Southwest, British Columbia",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-6314.0
"Lower Mainland-Southwest, British Columbia",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-5767.0
"Lower Mainland-Southwest, British Columbia",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-5038.0
"Lower Mainland-Southwest, British Columbia",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Lower Mainland-Southwest, British Columbia",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Thompson-Okanagan, British Columbia",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,2406.0
"Thompson-Okanagan, British Columbia",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,2208.0
"Thompson-Okanagan, British Columbia",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,3916.0
"Thompson-Okanagan, British Columbia",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,3186.0
"Thompson-Okanagan, British Columbia",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,1730.0
"Thompson-Okanagan, British Columbia",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,1875.0
"Thompson-Okanagan, British Columbia",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,1055.0
"Thompson-Okanagan, British Columbia",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,943.0
"Thompson-Okanagan, British Columbia",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,368.0
"Thompson-Okanagan, British Columbia",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,340.0
"Thompson-Okanagan, British Columbia",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Thompson-Okanagan, British Columbia",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Thompson-Okanagan, British Columbia",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,229.0
"Thompson-Okanagan, British Columbia",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,213.0
"Thompson-Okanagan, British Columbia",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,2200.0
"Thompson-Okanagan, British Columbia",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,2127.0
"Thompson-Okanagan, British Columbia",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,180.0
"Thompson-Okanagan, British Columbia",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-743.0
"Thompson-Okanagan, British Columbia",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Thompson-Okanagan, British Columbia",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Kootenay, British Columbia",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,610.0
"Kootenay, British Columbia",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,642.0
"Kootenay, British Columbia",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,1043.0
"Kootenay, British Columbia",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,799.0
"Kootenay, British Columbia",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,360.0
"Kootenay, British Columbia",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,361.0
"Kootenay, British Columbia",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,256.0
"Kootenay, British Columbia",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,270.0
"Kootenay, British Columbia",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,86.0
"Kootenay, British Columbia",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,81.0
"Kootenay, British Columbia",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Kootenay, British Columbia",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Kootenay, British Columbia",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,313.0
"Kootenay, British Columbia",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,300.0
"Kootenay, British Columbia",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,446.0
"Kootenay, British Columbia",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,292.0
"Kootenay, British Columbia",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,-53.0
"Kootenay, British Columbia",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,-190.0
"Kootenay, British Columbia",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Kootenay, British Columbia",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"Cariboo, British Columbia",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,789.0
"Cariboo, British Columbia",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,698.0
"Cariboo, British Columbia",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,942.0
"Cariboo, British Columbia",economic_region,deaths,Women+,All ages,2024 / 2025,2024,2025,753.0
"Cariboo, British Columbia",economic_region,immigrants,Men+,All ages,2024 / 2025,2024,2025,369.0
"Cariboo, British Columbia",economic_region,immigrants,Women+,All ages,2024 / 2025,2024,2025,428.0
"Cariboo, British Columbia",economic_region,emigrants,Men+,All ages,2024 / 2025,2024,2025,125.0
"Cariboo, British Columbia",economic_region,emigrants,Women+,All ages,2024 / 2025,2024,2025,169.0
"Cariboo, British Columbia",economic_region,returning_emigrants,Men+,All ages,2024 / 2025,2024,2025,42.0
"Cariboo, British Columbia",economic_region,returning_emigrants,Women+,All ages,2024 / 2025,2024,2025,58.0
"Cariboo, British Columbia",economic_region,net_temporary_emigration,Men+,All ages,2024 / 2025,2024,2025,
"Cariboo, British Columbia",economic_region,net_temporary_emigration,Women+,All ages,2024 / 2025,2024,2025,
"Cariboo, British Columbia",economic_region,net_interprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,-80.0
"Cariboo, British Columbia",economic_region,net_interprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,-88.0
"Cariboo, British Columbia",economic_region,net_intraprovincial_migration,Men+,All ages,2024 / 2025,2024,2025,497.0
"Cariboo, British Columbia",economic_region,net_intraprovincial_migration,Women+,All ages,2024 / 2025,2024,2025,384.0
"Cariboo, British Columbia",economic_region,net_non_permanent_residents,Men+,All ages,2024 / 2025,2024,2025,159.0
"Cariboo, British Columbia",economic_region,net_non_permanent_residents,Women+,All ages,2024 / 2025,2024,2025,144.0
"Cariboo, British Columbia",economic_region,residual_deviation,Men+,All ages,2024 / 2025,2024,2025,
"Cariboo, British Columbia",economic_region,residual_deviation,Women+,All ages,2024 / 2025,2024,2025,
"North Coast, British Columbia",economic_region,births,Men+,All ages,2024 / 2025,2024,2025,299.0
"North Coast, British Columbia",economic_region,births,Women+,All ages,2024 / 2025,2024,2025,288.0
"North Coast, British Columbia",economic_region,deaths,Men+,All ages,2024 / 2025,2024,2025,323.0
