geo,gender,age_group,stage,population_pred,year,operator
New Brunswick,Men+,90 to 94 years,after_births,2407.8,2023,empirical_transition
New Brunswick,Men+,95 to 99 years,after_births,645.0,2023,empirical_transition
New Brunswick,Men+,100 years and older,after_births,103.8,2023,empirical_transition
New Brunswick,Women+,-1 year,after_births,0.0,2023,empirical_transition
New Brunswick,Women+,0 to 4 years,after_births,16001.515558212524,2023,empirical_transition
New Brunswick,Women+,5 to 9 years,after_births,18783.0,2023,empirical_transition
New Brunswick,Women+,10 to 14 years,after_births,20238.4,2023,empirical_transition
New Brunswick,Women+,15 to 19 years,after_births,20073.800000000003,2023,empirical_transition
New Brunswick,Women+,20 to 24 years,after_births,21573.0,2023,empirical_transition
New Brunswick,Women+,25 to 29 years,after_births,22335.0,2023,empirical_transition
New Brunswick,Women+,30 to 34 years,after_births,23386.0,2023,empirical_transition
New Brunswick,Women+,35 to 39 years,after_births,24677.2,2023,empirical_transition
New Brunswick,Women+,40 to 44 years,after_births,24957.600000000002,2023,empirical_transition
New Brunswick,Women+,45 to 49 years,after_births,25951.600000000002,2023,empirical_transition
New Brunswick,Women+,50 to 54 years,after_births,26660.600000000002,2023,empirical_transition
New Brunswick,Women+,55 to 59 years,after_births,30134.4,2023,empirical_transition
New Brunswick,Women+,60 to 64 years,after_births,32174.8,2023,empirical_transition
New Brunswick,Women+,65 to 69 years,after_births,30903.0,2023,empirical_transition
New Brunswick,Women+,70 to 74 years,after_births,26621.2,2023,empirical_transition
New Brunswick,Women+,75 to 79 years,after_births,19857.0,2023,empirical_transition
New Brunswick,Women+,80 to 84 years,after_births,13201.0,2023,empirical_transition
New Brunswick,Women+,85 to 89 years,after_births,8197.400000000001,2023,empirical_transition
New Brunswick,Women+,90 to 94 years,after_births,4373.6,2023,empirical_transition
New Brunswick,Women+,95 to 99 years,after_births,1705.8000000000002,2023,empirical_transition
New Brunswick,Women+,100 years and older,after_births,463.0,2023,empirical_transition
Newfoundland and Labrador,Men+,-1 year,after_births,0.0,2023,empirical_transition
Newfoundland and Labrador,Men+,0 to 4 years,after_births,9732.361654327291,2023,empirical_transition
Newfoundland and Labrador,Men+,5 to 9 years,after_births,11547.400000000001,2023,empirical_transition
Newfoundland and Labrador,Men+,10 to 14 years,after_births,12942.400000000001,2023,empirical_transition
Newfoundland and Labrador,Men+,15 to 19 years,after_births,13860.2,2023,empirical_transition
Newfoundland and Labrador,Men+,20 to 24 years,after_births,14958.000000000002,2023,empirical_transition
Newfoundland and Labrador,Men+,25 to 29 years,after_births,14534.2,2023,empirical_transition
Newfoundland and Labrador,Men+,30 to 34 years,after_births,14864.400000000001,2023,empirical_transition
Newfoundland and Labrador,Men+,35 to 39 years,after_births,15256.000000000002,2023,empirical_transition
Newfoundland and Labrador,Men+,40 to 44 years,after_births,15635.800000000001,2023,empirical_transition
Newfoundland and Labrador,Men+,45 to 49 years,after_births,16634.0,2023,empirical_transition
Newfoundland and Labrador,Men+,50 to 54 years,after_births,18602.4,2023,empirical_transition
Newfoundland and Labrador,Men+,55 to 59 years,after_births,20640.2,2023,empirical_transition
Newfoundland and Labrador,Men+,60 to 64 years,after_births,21404.2,2023,empirical_transition
Newfoundland and Labrador,Men+,65 to 69 years,after_births,20474.2,2023,empirical_transition
Newfoundland and Labrador,Men+,70 to 74 years,after_births,17752.600000000002,2023,empirical_transition
Newfoundland and Labrador,Men+,75 to 79 years,after_births,12915.2,2023,empirical_transition
Newfoundland and Labrador,Men+,80 to 84 years,after_births,7386.400000000001,2023,empirical_transition
Newfoundland and Labrador,Men+,85 to 89 years,after_births,3609.6000000000004,2023,empirical_transition
Newfoundland and Labrador,Men+,90 to 94 years,after_births,1342.6,2023,empirical_transition
Newfoundland and Labrador,Men+,95 to 99 years,after_births,304.4,2023,empirical_transition
Newfoundland and Labrador,Men+,100 years and older,after_births,48.0,2023,empirical_transition
Newfoundland and Labrador,Women+,-1 year,after_births,0.0,2023,empirical_transition
Newfoundland and Labrador,Women+,0 to 4 years,after_births,9250.638345672709,2023,empirical_transition
Newfoundland and Labrador,Women+,5 to 9 years,after_births,10993.600000000002,2023,empirical_transition
Newfoundland and Labrador,Women+,10 to 14 years,after_births,12297.600000000002,2023,empirical_transition
Newfoundland and Labrador,Women+,15 to 19 years,after_births,12794.6,2023,empirical_transition
Newfoundland and Labrador,Women+,20 to 24 years,after_births,13600.800000000001,2023,empirical_transition
Newfoundland and Labrador,Women+,25 to 29 years,after_births,13354.000000000002,2023,empirical_transition
Newfoundland and Labrador,Women+,30 to 34 years,after_births,14429.2,2023,empirical_transition
Newfoundland and Labrador,Women+,35 to 39 years,after_births,15331.400000000001,2023,empirical_transition
Newfoundland and Labrador,Women+,40 to 44 years,after_births,16179.000000000002,2023,empirical_transition
Newfoundland and Labrador,Women+,45 to 49 years,after_births,17289.0,2023,empirical_transition
Newfoundland and Labrador,Women+,50 to 54 years,after_births,19352.6,2023,empirical_transition
Newfoundland and Labrador,Women+,55 to 59 years,after_births,21373.2,2023,empirical_transition
Newfoundland and Labrador,Women+,60 to 64 years,after_births,22023.2,2023,empirical_transition
Newfoundland and Labrador,Women+,65 to 69 years,after_births,21412.800000000003,2023,empirical_transition
Newfoundland and Labrador,Women+,70 to 74 years,after_births,18986.4,2023,empirical_transition
Newfoundland and Labrador,Women+,75 to 79 years,after_births,14199.6,2023,empirical_transition
Newfoundland and Labrador,Women+,80 to 84 years,after_births,8870.400000000001,2023,empirical_transition
Newfoundland and Labrador,Women+,85 to 89 years,after_births,4994.0,2023,empirical_transition
Newfoundland and Labrador,Women+,90 to 94 years,after_births,2367.2000000000003,2023,empirical_transition
Newfoundland and Labrador,Women+,95 to 99 years,after_births,814.8000000000001,2023,empirical_transition
Newfoundland and Labrador,Women+,100 years and older,after_births,213.4,2023,empirical_transition
Nova Scotia,Men+,-1 year,after_births,0.0,2023,empirical_transition
Nova Scotia,Men+,0 to 4 years,after_births,21310.53316570995,2023,empirical_transition
Nova Scotia,Men+,5 to 9 years,after_births,24183.0,2023,empirical_transition
Nova Scotia,Men+,10 to 14 years,after_births,25942.800000000003,2023,empirical_transition
Nova Scotia,Men+,15 to 19 years,after_births,26097.4,2023,empirical_transition
Nova Scotia,Men+,20 to 24 years,after_births,32259.000000000004,2023,empirical_transition
Nova Scotia,Men+,25 to 29 years,after_births,35267.0,2023,empirical_transition
Nova Scotia,Men+,30 to 34 years,after_births,34103.200000000004,2023,empirical_transition
Nova Scotia,Men+,35 to 39 years,after_births,32199.4,2023,empirical_transition
Nova Scotia,Men+,40 to 44 years,after_births,30207.0,2023,empirical_transition
Nova Scotia,Men+,45 to 49 years,after_births,29830.4,2023,empirical_transition
Nova Scotia,Men+,50 to 54 years,after_births,31217.000000000004,2023,empirical_transition
Nova Scotia,Men+,55 to 59 years,after_births,36060.4,2023,empirical_transition
Nova Scotia,Men+,60 to 64 years,after_births,38632.2,2023,empirical_transition
Nova Scotia,Men+,65 to 69 years,after_births,35486.8,2023,empirical_transition
Nova Scotia,Men+,70 to 74 years,after_births,29702.800000000003,2023,empirical_transition
Nova Scotia,Men+,75 to 79 years,after_births,22110.4,2023,empirical_transition
Nova Scotia,Men+,80 to 84 years,after_births,13474.2,2023,empirical_transition
Nova Scotia,Men+,85 to 89 years,after_births,7188.200000000001,2023,empirical_transition
Nova Scotia,Men+,90 to 94 years,after_births,2941.8,2023,empirical_transition
Nova Scotia,Men+,95 to 99 years,after_births,767.8000000000001,2023,empirical_transition
Nova Scotia,Men+,100 years and older,after_births,138.8,2023,empirical_transition
Nova Scotia,Women+,-1 year,after_births,0.0,2023,empirical_transition
Nova Scotia,Women+,0 to 4 years,after_births,20353.866834290053,2023,empirical_transition
Nova Scotia,Women+,5 to 9 years,after_births,23273.4,2023,empirical_transition
Nova Scotia,Women+,10 to 14 years,after_births,24475.800000000003,2023,empirical_transition
Nova Scotia,Women+,15 to 19 years,after_births,24224.2,2023,empirical_transition
Nova Scotia,Women+,20 to 24 years,after_births,29137.6,2023,empirical_transition
Nova Scotia,Women+,25 to 29 years,after_births,32406.0,2023,empirical_transition
Nova Scotia,Women+,30 to 34 years,after_births,33342.8,2023,empirical_transition
Nova Scotia,Women+,35 to 39 years,after_births,32208.600000000002,2023,empirical_transition
Nova Scotia,Women+,40 to 44 years,after_births,31508.4,2023,empirical_transition
Nova Scotia,Women+,45 to 49 years,after_births,31102.2,2023,empirical_transition
Nova Scotia,Women+,50 to 54 years,after_births,33048.2,2023,empirical_transition
Nova Scotia,Women+,55 to 59 years,after_births,37751.600000000006,2023,empirical_transition
Nova Scotia,Women+,60 to 64 years,after_births,40530.600000000006,2023,empirical_transition
Nova Scotia,Women+,65 to 69 years,after_births,37701.4,2023,empirical_transition
Nova Scotia,Women+,70 to 74 years,after_births,32348.4,2023,empirical_transition
Nova Scotia,Women+,75 to 79 years,after_births,24845.2,2023,empirical_transition
Nova Scotia,Women+,80 to 84 years,after_births,16507.4,2023,empirical_transition
Nova Scotia,Women+,85 to 89 years,after_births,10106.6,2023,empirical_transition
Nova Scotia,Women+,90 to 94 years,after_births,5390.400000000001,2023,empirical_transition
Nova Scotia,Women+,95 to 99 years,after_births,2017.2,2023,empirical_transition
Nova Scotia,Women+,100 years and older,after_births,572.0,2023,empirical_transition
Ontario,Men+,-1 year,after_births,0.0,2023,empirical_transition
Ontario,Men+,0 to 4 years,after_births,361712.10757414997,2023,empirical_transition
Ontario,Men+,5 to 9 years,after_births,395491.8,2023,empirical_transition
Ontario,Men+,10 to 14 years,after_births,416497.80000000005,2023,empirical_transition
Ontario,Men+,15 to 19 years,after_births,438557.80000000005,2023,empirical_transition
Ontario,Men+,20 to 24 years,after_births,520116.60000000003,2023,empirical_transition
Ontario,Men+,25 to 29 years,after_births,588798.2000000001,2023,empirical_transition
Ontario,Men+,30 to 34 years,after_births,576454.2000000001,2023,empirical_transition
Ontario,Men+,35 to 39 years,after_births,530213.0,2023,empirical_transition
Ontario,Men+,40 to 44 years,after_births,481403.4,2023,empirical_transition
Ontario,Men+,45 to 49 years,after_births,455215.4,2023,empirical_transition
Ontario,Men+,50 to 54 years,after_births,466605.80000000005,2023,empirical_transition
Ontario,Men+,55 to 59 years,after_births,504304.0,2023,empirical_transition
Ontario,Men+,60 to 64 years,after_births,498350.2,2023,empirical_transition
Ontario,Men+,65 to 69 years,after_births,425427.20000000007,2023,empirical_transition
Ontario,Men+,70 to 74 years,after_births,345745.00000000006,2023,empirical_transition
Ontario,Men+,75 to 79 years,after_births,259098.60000000003,2023,empirical_transition
Ontario,Men+,80 to 84 years,after_births,167759.6,2023,empirical_transition
Ontario,Men+,85 to 89 years,after_births,98103.6,2023,empirical_transition
Ontario,Men+,90 to 94 years,after_births,45384.8,2023,empirical_transition
Ontario,Men+,95 to 99 years,after_births,13509.8,2023,empirical_transition
Ontario,Men+,100 years and older,after_births,2377.0,2023,empirical_transition
Ontario,Women+,-1 year,after_births,0.0,2023,empirical_transition
Ontario,Women+,0 to 4 years,after_births,346023.6924258501,2023,empirical_transition
Ontario,Women+,5 to 9 years,after_births,375863.60000000003,2023,empirical_transition
Ontario,Women+,10 to 14 years,after_births,392379.60000000003,2023,empirical_transition
Ontario,Women+,15 to 19 years,after_births,409396.80000000005,2023,empirical_transition
Ontario,Women+,20 to 24 years,after_births,473884.60000000003,2023,empirical_transition
Ontario,Women+,25 to 29 years,after_births,533692.6000000001,2023,empirical_transition
Ontario,Women+,30 to 34 years,after_births,544447.4,2023,empirical_transition
Ontario,Women+,35 to 39 years,after_births,520993.8,2023,empirical_transition
Ontario,Women+,40 to 44 years,after_births,489223.0,2023,empirical_transition
Ontario,Women+,45 to 49 years,after_births,476484.0,2023,empirical_transition
Ontario,Women+,50 to 54 years,after_births,492236.80000000005,2023,empirical_transition
Ontario,Women+,55 to 59 years,after_births,521818.80000000005,2023,empirical_transition
Ontario,Women+,60 to 64 years,after_births,516124.80000000005,2023,empirical_transition
Ontario,Women+,65 to 69 years,after_births,459263.80000000005,2023,empirical_transition
Ontario,Women+,70 to 74 years,after_births,385863.8,2023,empirical_transition
Ontario,Women+,75 to 79 years,after_births,296372.0,2023,empirical_transition
Ontario,Women+,80 to 84 years,after_births,208029.80000000002,2023,empirical_transition
Ontario,Women+,85 to 89 years,after_births,137917.80000000002,2023,empirical_transition
Ontario,Women+,90 to 94 years,after_births,80090.20000000001,2023,empirical_transition
Ontario,Women+,95 to 99 years,after_births,31983.600000000002,2023,empirical_transition
Ontario,Women+,100 years and older,after_births,8082.6,2023,empirical_transition
Prince Edward Island,Men+,-1 year,after_births,0.0,2023,empirical_transition
Prince Edward Island,Men+,0 to 4 years,after_births,3534.4763033175354,2023,empirical_transition
Prince Edward Island,Men+,5 to 9 years,after_births,4218.200000000001,2023,empirical_transition
Prince Edward Island,Men+,10 to 14 years,after_births,4540.2,2023,empirical_transition
Prince Edward Island,Men+,15 to 19 years,after_births,4659.0,2023,empirical_transition
Prince Edward Island,Men+,20 to 24 years,after_births,6175.6,2023,empirical_transition
Prince Edward Island,Men+,25 to 29 years,after_births,5986.0,2023,empirical_transition
Prince Edward Island,Men+,30 to 34 years,after_births,5169.8,2023,empirical_transition
Prince Edward Island,Men+,35 to 39 years,after_births,4879.400000000001,2023,empirical_transition
Prince Edward Island,Men+,40 to 44 years,after_births,4815.400000000001,2023,empirical_transition
Prince Edward Island,Men+,45 to 49 years,after_births,4875.8,2023,empirical_transition
Prince Edward Island,Men+,50 to 54 years,after_births,5065.0,2023,empirical_transition
Prince Edward Island,Men+,55 to 59 years,after_births,5591.200000000001,2023,empirical_transition
Prince Edward Island,Men+,60 to 64 years,after_births,5792.800000000001,2023,empirical_transition
Prince Edward Island,Men+,65 to 69 years,after_births,5301.8,2023,empirical_transition
Prince Edward Island,Men+,70 to 74 years,after_births,4594.8,2023,empirical_transition
Prince Edward Island,Men+,75 to 79 years,after_births,3414.0,2023,empirical_transition
Prince Edward Island,Men+,80 to 84 years,after_births,1978.2,2023,empirical_transition
Prince Edward Island,Men+,85 to 89 years,after_births,1056.0,2023,empirical_transition
Prince Edward Island,Men+,90 to 94 years,after_births,457.40000000000003,2023,empirical_transition
Prince Edward Island,Men+,95 to 99 years,after_births,128.60000000000002,2023,empirical_transition
Prince Edward Island,Men+,100 years and older,after_births,20.8,2023,empirical_transition
Prince Edward Island,Women+,-1 year,after_births,0.0,2023,empirical_transition
Prince Edward Island,Women+,0 to 4 years,after_births,3479.723696682465,2023,empirical_transition
Prince Edward Island,Women+,5 to 9 years,after_births,3958.2000000000003,2023,empirical_transition
Prince Edward Island,Women+,10 to 14 years,after_births,4410.0,2023,empirical_transition
Prince Edward Island,Women+,15 to 19 years,after_births,4643.6,2023,empirical_transition
Prince Edward Island,Women+,20 to 24 years,after_births,5961.6,2023,empirical_transition
Prince Edward Island,Women+,25 to 29 years,after_births,5515.6,2023,empirical_transition
Prince Edward Island,Women+,30 to 34 years,after_births,5228.0,2023,empirical_transition
Prince Edward Island,Women+,35 to 39 years,after_births,5269.6,2023,empirical_transition
Prince Edward Island,Women+,40 to 44 years,after_births,5224.4,2023,empirical_transition
Prince Edward Island,Women+,45 to 49 years,after_births,5154.6,2023,empirical_transition
Prince Edward Island,Women+,50 to 54 years,after_births,5358.6,2023,empirical_transition
Prince Edward Island,Women+,55 to 59 years,after_births,5885.000000000001,2023,empirical_transition
Prince Edward Island,Women+,60 to 64 years,after_births,6158.200000000001,2023,empirical_transition
Prince Edward Island,Women+,65 to 69 years,after_births,5838.6,2023,empirical_transition
Prince Edward Island,Women+,70 to 74 years,after_births,5041.0,2023,empirical_transition
Prince Edward Island,Women+,75 to 79 years,after_births,3784.0000000000005,2023,empirical_transition
Prince Edward Island,Women+,80 to 84 years,after_births,2508.4,2023,empirical_transition
Prince Edward Island,Women+,85 to 89 years,after_births,1574.6000000000001,2023,empirical_transition
Prince Edward Island,Women+,90 to 94 years,after_births,819.2,2023,empirical_transition
Prince Edward Island,Women+,95 to 99 years,after_births,314.6,2023,empirical_transition
Prince Edward Island,Women+,100 years and older,after_births,93.0,2023,empirical_transition
Quebec,Men+,-1 year,after_births,0.0,2023,empirical_transition
Quebec,Men+,0 to 4 years,after_births,215474.50241227553,2023,empirical_transition
Quebec,Men+,5 to 9 years,after_births,235833.40000000002,2023,empirical_transition
Quebec,Men+,10 to 14 years,after_births,243934.40000000002,2023,empirical_transition
Quebec,Men+,15 to 19 years,after_births,229687.2,2023,empirical_transition
Quebec,Men+,20 to 24 years,after_births,243475.6,2023,empirical_transition
Quebec,Men+,25 to 29 years,after_births,278567.2,2023,empirical_transition
Quebec,Men+,30 to 34 years,after_births,294409.0,2023,empirical_transition
Quebec,Men+,35 to 39 years,after_births,288742.2,2023,empirical_transition
Quebec,Men+,40 to 44 years,after_births,300431.0,2023,empirical_transition
Quebec,Men+,45 to 49 years,after_births,281136.6,2023,empirical_transition
Quebec,Men+,50 to 54 years,after_births,266433.2,2023,empirical_transition
Quebec,Men+,55 to 59 years,after_births,294822.4,2023,empirical_transition
Quebec,Men+,60 to 64 years,after_births,311511.2,2023,empirical_transition
Quebec,Men+,65 to 69 years,after_births,281466.4,2023,empirical_transition
Quebec,Men+,70 to 74 years,after_births,230904.60000000003,2023,empirical_transition
Quebec,Men+,75 to 79 years,after_births,175011.0,2023,empirical_transition
Quebec,Men+,80 to 84 years,after_births,109275.40000000001,2023,empirical_transition
Quebec,Men+,85 to 89 years,after_births,58895.8,2023,empirical_transition
Quebec,Men+,90 to 94 years,after_births,26367.600000000002,2023,empirical_transition
Quebec,Men+,95 to 99 years,after_births,7398.0,2023,empirical_transition
Quebec,Men+,100 years and older,after_births,1202.8000000000002,2023,empirical_transition
Quebec,Women+,-1 year,after_births,0.0,2023,empirical_transition
Quebec,Women+,0 to 4 years,after_births,203561.49758772447,2023,empirical_transition
Quebec,Women+,5 to 9 years,after_births,223478.2,2023,empirical_transition
Quebec,Women+,10 to 14 years,after_births,233018.40000000002,2023,empirical_transition
Quebec,Women+,15 to 19 years,after_births,220762.6,2023,empirical_transition
Quebec,Women+,20 to 24 years,after_births,231553.8,2023,empirical_transition
Quebec,Women+,25 to 29 years,after_births,260540.80000000002,2023,empirical_transition
Quebec,Women+,30 to 34 years,after_births,279633.0,2023,empirical_transition
Quebec,Women+,35 to 39 years,after_births,279465.60000000003,2023,empirical_transition
Quebec,Women+,40 to 44 years,after_births,289766.4,2023,empirical_transition
Quebec,Women+,45 to 49 years,after_births,271095.8,2023,empirical_transition
Quebec,Women+,50 to 54 years,after_births,258356.0,2023,empirical_transition
Quebec,Women+,55 to 59 years,after_births,288341.60000000003,2023,empirical_transition
Quebec,Women+,60 to 64 years,after_births,311569.4,2023,empirical_transition
Quebec,Women+,65 to 69 years,after_births,289181.4,2023,empirical_transition
Quebec,Women+,70 to 74 years,after_births,243674.0,2023,empirical_transition
Quebec,Women+,75 to 79 years,after_births,193216.6,2023,empirical_transition
Quebec,Women+,80 to 84 years,after_births,133945.80000000002,2023,empirical_transition
Quebec,Women+,85 to 89 years,after_births,87162.6,2023,empirical_transition
Quebec,Women+,90 to 94 years,after_births,51327.0,2023,empirical_transition
Quebec,Women+,95 to 99 years,after_births,19645.0,2023,empirical_transition
Quebec,Women+,100 years and older,after_births,4796.0,2023,empirical_transition
Saskatchewan,Men+,-1 year,after_births,0.0,2023,empirical_transition
Saskatchewan,Men+,0 to 4 years,after_births,35752.10815474848,2023,empirical_transition
Saskatchewan,Men+,5 to 9 years,after_births,39266.0,2023,empirical_transition
Saskatchewan,Men+,10 to 14 years,after_births,40380.4,2023,empirical_transition
Saskatchewan,Men+,15 to 19 years,after_births,37796.8,2023,empirical_transition
Saskatchewan,Men+,20 to 24 years,after_births,37755.8,2023,empirical_transition
Saskatchewan,Men+,25 to 29 years,after_births,39134.6,2023,empirical_transition
Saskatchewan,Men+,30 to 34 years,after_births,41536.0,2023,empirical_transition
Saskatchewan,Men+,35 to 39 years,after_births,42728.0,2023,empirical_transition
Saskatchewan,Men+,40 to 44 years,after_births,40864.600000000006,2023,empirical_transition
Saskatchewan,Men+,45 to 49 years,after_births,36125.0,2023,empirical_transition
Saskatchewan,Men+,50 to 54 years,after_births,33169.4,2023,empirical_transition
Saskatchewan,Men+,55 to 59 years,after_births,35108.600000000006,2023,empirical_transition
Saskatchewan,Men+,60 to 64 years,after_births,37467.200000000004,2023,empirical_transition
Saskatchewan,Men+,65 to 69 years,after_births,34588.4,2023,empirical_transition
Saskatchewan,Men+,70 to 74 years,after_births,26603.0,2023,empirical_transition
Saskatchewan,Men+,75 to 79 years,after_births,18476.4,2023,empirical_transition
Saskatchewan,Men+,80 to 84 years,after_births,11851.2,2023,empirical_transition
Saskatchewan,Men+,85 to 89 years,after_births,6846.200000000001,2023,empirical_transition
Saskatchewan,Men+,90 to 94 years,after_births,3455.6,2023,empirical_transition
Saskatchewan,Men+,95 to 99 years,after_births,1128.4,2023,empirical_transition
Saskatchewan,Men+,100 years and older,after_births,207.0,2023,empirical_transition
Saskatchewan,Women+,-1 year,after_births,0.0,2023,empirical_transition
Saskatchewan,Women+,0 to 4 years,after_births,34032.29184525152,2023,empirical_transition
Saskatchewan,Women+,5 to 9 years,after_births,37272.4,2023,empirical_transition
Saskatchewan,Women+,10 to 14 years,after_births,37824.6,2023,empirical_transition
Saskatchewan,Women+,15 to 19 years,after_births,35161.4,2023,empirical_transition
Saskatchewan,Women+,20 to 24 years,after_births,34690.200000000004,2023,empirical_transition
Saskatchewan,Women+,25 to 29 years,after_births,35935.4,2023,empirical_transition
Saskatchewan,Women+,30 to 34 years,after_births,39550.2,2023,empirical_transition
Saskatchewan,Women+,35 to 39 years,after_births,41720.600000000006,2023,empirical_transition
Saskatchewan,Women+,40 to 44 years,after_births,39060.0,2023,empirical_transition
Saskatchewan,Women+,45 to 49 years,after_births,34892.600000000006,2023,empirical_transition
Saskatchewan,Women+,50 to 54 years,after_births,32494.800000000003,2023,empirical_transition
Saskatchewan,Women+,55 to 59 years,after_births,34925.8,2023,empirical_transition
Saskatchewan,Women+,60 to 64 years,after_births,37397.2,2023,empirical_transition
Saskatchewan,Women+,65 to 69 years,after_births,34782.200000000004,2023,empirical_transition
Saskatchewan,Women+,70 to 74 years,after_births,27322.0,2023,empirical_transition
Saskatchewan,Women+,75 to 79 years,after_births,20052.800000000003,2023,empirical_transition
Saskatchewan,Women+,80 to 84 years,after_births,14371.600000000002,2023,empirical_transition
Saskatchewan,Women+,85 to 89 years,after_births,10257.0,2023,empirical_transition
Saskatchewan,Women+,90 to 94 years,after_births,6383.2,2023,empirical_transition
Saskatchewan,Women+,95 to 99 years,after_births,2681.8,2023,empirical_transition
Saskatchewan,Women+,100 years and older,after_births,789.2,2023,empirical_transition
Yukon,Men+,-1 year,after_births,0.0,2023,empirical_transition
Yukon,Men+,0 to 4 years,after_births,1125.9723584485064,2023,empirical_transition
Yukon,Men+,5 to 9 years,after_births,1222.4,2023,empirical_transition
Yukon,Men+,10 to 14 years,after_births,1296.6,2023,empirical_transition
Yukon,Men+,15 to 19 years,after_births,1208.4,2023,empirical_transition
Yukon,Men+,20 to 24 years,after_births,1239.0,2023,empirical_transition
Yukon,Men+,25 to 29 years,after_births,1521.8000000000002,2023,empirical_transition
Yukon,Men+,30 to 34 years,after_births,1833.0,2023,empirical_transition
Yukon,Men+,35 to 39 years,after_births,1893.2,2023,empirical_transition
Yukon,Men+,40 to 44 years,after_births,1681.8000000000002,2023,empirical_transition
Yukon,Men+,45 to 49 years,after_births,1389.8,2023,empirical_transition
Yukon,Men+,50 to 54 years,after_births,1334.0,2023,empirical_transition
Yukon,Men+,55 to 59 years,after_births,1366.2,2023,empirical_transition
Yukon,Men+,60 to 64 years,after_births,1467.6,2023,empirical_transition
Yukon,Men+,65 to 69 years,after_births,1327.8000000000002,2023,empirical_transition
Yukon,Men+,70 to 74 years,after_births,984.6000000000001,2023,empirical_transition
Yukon,Men+,75 to 79 years,after_births,693.0,2023,empirical_transition
Yukon,Men+,80 to 84 years,after_births,368.6,2023,empirical_transition
Yukon,Men+,85 to 89 years,after_births,153.0,2023,empirical_transition
Yukon,Men+,90 to 94 years,after_births,82.4,2023,empirical_transition
Yukon,Men+,95 to 99 years,after_births,26.8,2023,empirical_transition
Yukon,Men+,100 years and older,after_births,3.0,2023,empirical_transition
Yukon,Women+,-1 year,after_births,0.0,2023,empirical_transition
Yukon,Women+,0 to 4 years,after_births,1089.4276415514937,2023,empirical_transition
Yukon,Women+,5 to 9 years,after_births,1184.6,2023,empirical_transition
Yukon,Women+,10 to 14 years,after_births,1133.8000000000002,2023,empirical_transition
Yukon,Women+,15 to 19 years,after_births,1077.6000000000001,2023,empirical_transition
Yukon,Women+,20 to 24 years,after_births,1241.6,2023,empirical_transition
Yukon,Women+,25 to 29 years,after_births,1601.0,2023,empirical_transition
Yukon,Women+,30 to 34 years,after_births,1932.8000000000002,2023,empirical_transition
Yukon,Women+,35 to 39 years,after_births,1988.8000000000002,2023,empirical_transition
Yukon,Women+,40 to 44 years,after_births,1674.2000000000003,2023,empirical_transition
Yukon,Women+,45 to 49 years,after_births,1495.2,2023,empirical_transition
Yukon,Women+,50 to 54 years,after_births,1393.2,2023,empirical_transition
Yukon,Women+,55 to 59 years,after_births,1359.6,2023,empirical_transition
Yukon,Women+,60 to 64 years,after_births,1499.2,2023,empirical_transition
Yukon,Women+,65 to 69 years,after_births,1280.6,2023,empirical_transition
Yukon,Women+,70 to 74 years,after_births,930.6,2023,empirical_transition
Yukon,Women+,75 to 79 years,after_births,607.0,2023,empirical_transition
Yukon,Women+,80 to 84 years,after_births,296.0,2023,empirical_transition
Yukon,Women+,85 to 89 years,after_births,175.60000000000002,2023,empirical_transition
Yukon,Women+,90 to 94 years,after_births,75.4,2023,empirical_transition
Yukon,Women+,95 to 99 years,after_births,27.6,2023,empirical_transition
Yukon,Women+,100 years and older,after_births,7.2,2023,empirical_transition
Alberta,Men+,-1 year,after_deaths,-104.0,2023,empirical_transition
Alberta,Men+,0 to 4 years,after_deaths,129710.93854574191,2023,empirical_transition
Alberta,Men+,5 to 9 years,after_deaths,143742.2,2023,empirical_transition
Alberta,Men+,10 to 14 years,after_deaths,147569.2,2023,empirical_transition
Alberta,Men+,15 to 19 years,after_deaths,139714.2,2023,empirical_transition
Alberta,Men+,20 to 24 years,after_deaths,141138.6,2023,empirical_transition
Alberta,Men+,25 to 29 years,after_deaths,153281.6,2023,empirical_transition
Alberta,Men+,30 to 34 years,after_deaths,171660.40000000002,2023,empirical_transition
Alberta,Men+,35 to 39 years,after_deaths,181786.80000000002,2023,empirical_transition
Alberta,Men+,40 to 44 years,after_deaths,172263.4,2023,empirical_transition
Alberta,Men+,45 to 49 years,after_deaths,153126.40000000002,2023,empirical_transition
Alberta,Men+,50 to 54 years,after_deaths,140797.6,2023,empirical_transition
Alberta,Men+,55 to 59 years,after_deaths,137104.0,2023,empirical_transition
Alberta,Men+,60 to 64 years,after_deaths,136425.2,2023,empirical_transition
Alberta,Men+,65 to 69 years,after_deaths,118112.8,2023,empirical_transition
Alberta,Men+,70 to 74 years,after_deaths,87482.6,2023,empirical_transition
Alberta,Men+,75 to 79 years,after_deaths,59108.8,2023,empirical_transition
Alberta,Men+,80 to 84 years,after_deaths,35623.6,2023,empirical_transition
Alberta,Men+,85 to 89 years,after_deaths,19459.0,2023,empirical_transition
Alberta,Men+,90 to 94 years,after_deaths,8319.400000000001,2023,empirical_transition
Alberta,Men+,95 to 99 years,after_deaths,2334.2000000000003,2023,empirical_transition
Alberta,Men+,100 years and older,after_deaths,399.40000000000003,2023,empirical_transition
Alberta,Women+,-1 year,after_deaths,-112.0,2023,empirical_transition
Alberta,Women+,0 to 4 years,after_deaths,123673.6614542581,2023,empirical_transition
