geo,gender,age_single,year,population
Newfoundland and Labrador,Women+,78,2021,2080.0
Prince Edward Island,Men+,78,2021,465.0
Prince Edward Island,Women+,78,2021,500.0
Nova Scotia,Men+,78,2021,3430.0
Nova Scotia,Women+,78,2021,4020.0
New Brunswick,Men+,78,2021,2870.0
New Brunswick,Women+,78,2021,2960.0
Quebec,Men+,78,2021,28505.0
Quebec,Women+,78,2021,32715.0
Ontario,Men+,78,2021,41160.0
Ontario,Women+,78,2021,48150.0
Manitoba,Men+,78,2021,3490.0
Manitoba,Women+,78,2021,4065.0
Saskatchewan,Men+,78,2021,2925.0
Saskatchewan,Women+,78,2021,3400.0
Alberta,Men+,78,2021,9325.0
Alberta,Women+,78,2021,10515.0
British Columbia,Men+,78,2021,16370.0
British Columbia,Women+,78,2021,18040.0
Yukon,Men+,78,2021,80.0
Yukon,Women+,78,2021,85.0
Northwest Territories,Men+,78,2021,70.0
Northwest Territories,Women+,78,2021,60.0
Nunavut,Men+,78,2021,15.0
Nunavut,Women+,78,2021,20.0
Newfoundland and Labrador,Men+,79,2021,1565.0
Newfoundland and Labrador,Women+,79,2021,1865.0
Prince Edward Island,Men+,79,2021,415.0
Prince Edward Island,Women+,79,2021,515.0
Nova Scotia,Men+,79,2021,3030.0
Nova Scotia,Women+,79,2021,3555.0
New Brunswick,Men+,79,2021,2565.0
New Brunswick,Women+,79,2021,2840.0
Quebec,Men+,79,2021,25035.0
Quebec,Women+,79,2021,29950.0
Ontario,Men+,79,2021,36655.0
Ontario,Women+,79,2021,43930.0
Manitoba,Men+,79,2021,3025.0
Manitoba,Women+,79,2021,3660.0
Saskatchewan,Men+,79,2021,2575.0
Saskatchewan,Women+,79,2021,3100.0
Alberta,Men+,79,2021,8080.0
Alberta,Women+,79,2021,9375.0
British Columbia,Men+,79,2021,14460.0
British Columbia,Women+,79,2021,16280.0
Yukon,Men+,79,2021,90.0
Yukon,Women+,79,2021,55.0
Northwest Territories,Men+,79,2021,40.0
Northwest Territories,Women+,79,2021,75.0
Nunavut,Men+,79,2021,20.0
Nunavut,Women+,79,2021,15.0
Newfoundland and Labrador,Men+,80,2021,1505.0
Newfoundland and Labrador,Women+,80,2021,1680.0
Prince Edward Island,Men+,80,2021,405.0
Prince Edward Island,Women+,80,2021,480.0
Nova Scotia,Men+,80,2021,2755.0
Nova Scotia,Women+,80,2021,3245.0
New Brunswick,Men+,80,2021,2235.0
New Brunswick,Women+,80,2021,2765.0
Quebec,Men+,80,2021,22975.0
Quebec,Women+,80,2021,28580.0
Ontario,Men+,80,2021,33910.0
Ontario,Women+,80,2021,41725.0
Manitoba,Men+,80,2021,2885.0
Manitoba,Women+,80,2021,3605.0
Saskatchewan,Men+,80,2021,2510.0
Saskatchewan,Women+,80,2021,3065.0
Alberta,Men+,80,2021,7795.0
Alberta,Women+,80,2021,9165.0
British Columbia,Men+,80,2021,13430.0
British Columbia,Women+,80,2021,15655.0
Yukon,Men+,80,2021,60.0
Yukon,Women+,80,2021,60.0
Northwest Territories,Men+,80,2021,35.0
Northwest Territories,Women+,80,2021,50.0
Nunavut,Men+,80,2021,20.0
Nunavut,Women+,80,2021,15.0
Newfoundland and Labrador,Men+,81,2021,1350.0
Newfoundland and Labrador,Women+,81,2021,1575.0
Prince Edward Island,Men+,81,2021,345.0
Prince Edward Island,Women+,81,2021,480.0
Nova Scotia,Men+,81,2021,2295.0
Nova Scotia,Women+,81,2021,3045.0
New Brunswick,Men+,81,2021,1970.0
New Brunswick,Women+,81,2021,2400.0
Quebec,Men+,81,2021,19945.0
Quebec,Women+,81,2021,25835.0
Ontario,Men+,81,2021,30950.0
Ontario,Women+,81,2021,38985.0
Manitoba,Men+,81,2021,2485.0
Manitoba,Women+,81,2021,3240.0
Saskatchewan,Men+,81,2021,2240.0
Saskatchewan,Women+,81,2021,2690.0
Alberta,Men+,81,2021,6985.0
Alberta,Women+,81,2021,8235.0
British Columbia,Men+,81,2021,12055.0
British Columbia,Women+,81,2021,13760.0
Yukon,Men+,81,2021,60.0
Yukon,Women+,81,2021,55.0
Northwest Territories,Men+,81,2021,25.0
Northwest Territories,Women+,81,2021,45.0
Nunavut,Men+,81,2021,10.0
Nunavut,Women+,81,2021,15.0
Newfoundland and Labrador,Men+,82,2021,1165.0
Newfoundland and Labrador,Women+,82,2021,1485.0
Prince Edward Island,Men+,82,2021,315.0
Prince Edward Island,Women+,82,2021,430.0
Nova Scotia,Men+,82,2021,2240.0
Nova Scotia,Women+,82,2021,2845.0
New Brunswick,Men+,82,2021,1845.0
New Brunswick,Women+,82,2021,2360.0
Quebec,Men+,82,2021,17900.0
Quebec,Women+,82,2021,23595.0
Ontario,Men+,82,2021,28750.0
Ontario,Women+,82,2021,36605.0
Manitoba,Men+,82,2021,2355.0
Manitoba,Women+,82,2021,3065.0
Saskatchewan,Men+,82,2021,2110.0
Saskatchewan,Women+,82,2021,2545.0
Alberta,Men+,82,2021,6025.0
Alberta,Women+,82,2021,7570.0
British Columbia,Men+,82,2021,10975.0
British Columbia,Women+,82,2021,12995.0
Yukon,Men+,82,2021,50.0
Yukon,Women+,82,2021,40.0
Northwest Territories,Men+,82,2021,15.0
Northwest Territories,Women+,82,2021,45.0
Nunavut,Men+,82,2021,10.0
Nunavut,Women+,82,2021,10.0
Newfoundland and Labrador,Men+,83,2021,1030.0
Newfoundland and Labrador,Women+,83,2021,1335.0
Prince Edward Island,Men+,83,2021,280.0
Prince Edward Island,Women+,83,2021,375.0
Nova Scotia,Men+,83,2021,2045.0
Nova Scotia,Women+,83,2021,2620.0
New Brunswick,Men+,83,2021,1605.0
New Brunswick,Women+,83,2021,1950.0
Quebec,Men+,83,2021,15895.0
Quebec,Women+,83,2021,21715.0
Ontario,Men+,83,2021,26005.0
Ontario,Women+,83,2021,33990.0
Manitoba,Men+,83,2021,2185.0
Manitoba,Women+,83,2021,2770.0
Saskatchewan,Men+,83,2021,1825.0
Saskatchewan,Women+,83,2021,2595.0
Alberta,Men+,83,2021,5725.0
Alberta,Women+,83,2021,7150.0
British Columbia,Men+,83,2021,9940.0
British Columbia,Women+,83,2021,12165.0
Yukon,Men+,83,2021,60.0
Yukon,Women+,83,2021,35.0
Northwest Territories,Men+,83,2021,40.0
Northwest Territories,Women+,83,2021,30.0
Nunavut,Men+,83,2021,10.0
Nunavut,Women+,83,2021,15.0
Newfoundland and Labrador,Men+,84,2021,910.0
Newfoundland and Labrador,Women+,84,2021,1200.0
Prince Edward Island,Men+,84,2021,275.0
Prince Edward Island,Women+,84,2021,340.0
Nova Scotia,Men+,84,2021,1760.0
Nova Scotia,Women+,84,2021,2280.0
New Brunswick,Men+,84,2021,1430.0
New Brunswick,Women+,84,2021,1840.0
Quebec,Men+,84,2021,14100.0
Quebec,Women+,84,2021,19860.0
Ontario,Men+,84,2021,23455.0
Ontario,Women+,84,2021,30740.0
Manitoba,Men+,84,2021,1790.0
Manitoba,Women+,84,2021,2510.0
Saskatchewan,Men+,84,2021,1610.0
Saskatchewan,Women+,84,2021,2275.0
Alberta,Men+,84,2021,4985.0
Alberta,Women+,84,2021,6535.0
British Columbia,Men+,84,2021,8880.0
British Columbia,Women+,84,2021,11200.0
Yukon,Men+,84,2021,35.0
Yukon,Women+,84,2021,50.0
Northwest Territories,Men+,84,2021,30.0
Northwest Territories,Women+,84,2021,35.0
Nunavut,Men+,84,2021,5.0
Nunavut,Women+,84,2021,5.0
Newfoundland and Labrador,Men+,85,2021,730.0
Newfoundland and Labrador,Women+,85,2021,1035.0
Prince Edward Island,Men+,85,2021,225.0
Prince Edward Island,Women+,85,2021,340.0
Nova Scotia,Men+,85,2021,1620.0
Nova Scotia,Women+,85,2021,2050.0
New Brunswick,Men+,85,2021,1290.0
New Brunswick,Women+,85,2021,1700.0
Quebec,Men+,85,2021,12950.0
Quebec,Women+,85,2021,18805.0
Ontario,Men+,85,2021,21680.0
Ontario,Women+,85,2021,29065.0
Manitoba,Men+,85,2021,1680.0
Manitoba,Women+,85,2021,2580.0
Saskatchewan,Men+,85,2021,1550.0
Saskatchewan,Women+,85,2021,2290.0
Alberta,Men+,85,2021,4695.0
Alberta,Women+,85,2021,6170.0
British Columbia,Men+,85,2021,8325.0
British Columbia,Women+,85,2021,10165.0
Yukon,Men+,85,2021,30.0
Yukon,Women+,85,2021,25.0
Northwest Territories,Men+,85,2021,25.0
Northwest Territories,Women+,85,2021,15.0
Nunavut,Men+,85,2021,10.0
Nunavut,Women+,85,2021,10.0
Newfoundland and Labrador,Men+,86,2021,665.0
Newfoundland and Labrador,Women+,86,2021,895.0
Prince Edward Island,Men+,86,2021,195.0
Prince Edward Island,Women+,86,2021,305.0
Nova Scotia,Men+,86,2021,1360.0
Nova Scotia,Women+,86,2021,1885.0
New Brunswick,Men+,86,2021,1010.0
New Brunswick,Women+,86,2021,1595.0
Quebec,Men+,86,2021,11070.0
Quebec,Women+,86,2021,17270.0
Ontario,Men+,86,2021,18775.0
Ontario,Women+,86,2021,26355.0
Manitoba,Men+,86,2021,1470.0
Manitoba,Women+,86,2021,2240.0
Saskatchewan,Men+,86,2021,1365.0
Saskatchewan,Women+,86,2021,2090.0
Alberta,Men+,86,2021,4180.0
Alberta,Women+,86,2021,5790.0
British Columbia,Men+,86,2021,7165.0
British Columbia,Women+,86,2021,9115.0
Yukon,Men+,86,2021,30.0
Yukon,Women+,86,2021,35.0
Northwest Territories,Men+,86,2021,30.0
Northwest Territories,Women+,86,2021,15.0
Nunavut,Men+,86,2021,5.0
Nunavut,Women+,86,2021,5.0
Newfoundland and Labrador,Men+,87,2021,560.0
Newfoundland and Labrador,Women+,87,2021,745.0
Prince Edward Island,Men+,87,2021,185.0
Prince Edward Island,Women+,87,2021,260.0
Nova Scotia,Men+,87,2021,1115.0
Nova Scotia,Women+,87,2021,1770.0
New Brunswick,Men+,87,2021,865.0
New Brunswick,Women+,87,2021,1380.0
Quebec,Men+,87,2021,9840.0
Quebec,Women+,87,2021,16000.0
Ontario,Men+,87,2021,16410.0
Ontario,Women+,87,2021,23700.0
Manitoba,Men+,87,2021,1355.0
Manitoba,Women+,87,2021,2015.0
Saskatchewan,Men+,87,2021,1255.0
Saskatchewan,Women+,87,2021,1980.0
Alberta,Men+,87,2021,3645.0
Alberta,Women+,87,2021,5075.0
British Columbia,Men+,87,2021,6375.0
British Columbia,Women+,87,2021,8160.0
Yukon,Men+,87,2021,20.0
Yukon,Women+,87,2021,35.0
Northwest Territories,Men+,87,2021,10.0
Northwest Territories,Women+,87,2021,20.0
Nunavut,Men+,87,2021,5.0
Nunavut,Women+,87,2021,15.0
Newfoundland and Labrador,Men+,88,2021,455.0
Newfoundland and Labrador,Women+,88,2021,680.0
Prince Edward Island,Men+,88,2021,150.0
Prince Edward Island,Women+,88,2021,240.0
Nova Scotia,Men+,88,2021,940.0
Nova Scotia,Women+,88,2021,1625.0
New Brunswick,Men+,88,2021,805.0
New Brunswick,Women+,88,2021,1335.0
Quebec,Men+,88,2021,8865.0
Quebec,Women+,88,2021,15465.0
Ontario,Men+,88,2021,14550.0
Ontario,Women+,88,2021,22240.0
Manitoba,Men+,88,2021,1105.0
Manitoba,Women+,88,2021,1915.0
Saskatchewan,Men+,88,2021,1040.0
Saskatchewan,Women+,88,2021,1830.0
Alberta,Men+,88,2021,3270.0
Alberta,Women+,88,2021,4780.0
British Columbia,Men+,88,2021,5570.0
British Columbia,Women+,88,2021,7610.0
Yukon,Men+,88,2021,10.0
Yukon,Women+,88,2021,25.0
Northwest Territories,Men+,88,2021,15.0
Northwest Territories,Women+,88,2021,5.0
Nunavut,Men+,88,2021,5.0
Nunavut,Women+,88,2021,0.0
Newfoundland and Labrador,Men+,89,2021,425.0
Newfoundland and Labrador,Women+,89,2021,560.0
Prince Edward Island,Men+,89,2021,120.0
Prince Edward Island,Women+,89,2021,205.0
Nova Scotia,Men+,89,2021,830.0
Nova Scotia,Women+,89,2021,1410.0
New Brunswick,Men+,89,2021,725.0
New Brunswick,Women+,89,2021,1115.0
Quebec,Men+,89,2021,7885.0
Quebec,Women+,89,2021,13600.0
Ontario,Men+,89,2021,12465.0
Ontario,Women+,89,2021,20240.0
Manitoba,Men+,89,2021,1000.0
Manitoba,Women+,89,2021,1840.0
Saskatchewan,Men+,89,2021,1080.0
Saskatchewan,Women+,89,2021,1685.0
Alberta,Men+,89,2021,2745.0
Alberta,Women+,89,2021,4315.0
British Columbia,Men+,89,2021,4885.0
British Columbia,Women+,89,2021,6960.0
Yukon,Men+,89,2021,25.0
Yukon,Women+,89,2021,20.0
Northwest Territories,Men+,89,2021,15.0
Northwest Territories,Women+,89,2021,10.0
Nunavut,Men+,89,2021,5.0
Nunavut,Women+,89,2021,5.0
Newfoundland and Labrador,Men+,90,2021,275.0
Newfoundland and Labrador,Women+,90,2021,535.0
Prince Edward Island,Men+,90,2021,105.0
Prince Edward Island,Women+,90,2021,160.0
Nova Scotia,Men+,90,2021,680.0
Nova Scotia,Women+,90,2021,1245.0
New Brunswick,Men+,90,2021,560.0
New Brunswick,Women+,90,2021,985.0
Quebec,Men+,90,2021,6345.0
Quebec,Women+,90,2021,12315.0
Ontario,Men+,90,2021,10755.0
Ontario,Women+,90,2021,18040.0
Manitoba,Men+,90,2021,815.0
Manitoba,Women+,90,2021,1550.0
Saskatchewan,Men+,90,2021,815.0
Saskatchewan,Women+,90,2021,1505.0
Alberta,Men+,90,2021,2360.0
Alberta,Women+,90,2021,3930.0
British Columbia,Men+,90,2021,4305.0
British Columbia,Women+,90,2021,6415.0
Yukon,Men+,90,2021,20.0
Yukon,Women+,90,2021,15.0
Northwest Territories,Men+,90,2021,5.0
Northwest Territories,Women+,90,2021,35.0
Nunavut,Men+,90,2021,0.0
Nunavut,Women+,90,2021,10.0
Newfoundland and Labrador,Men+,91,2021,220.0
Newfoundland and Labrador,Women+,91,2021,465.0
Prince Edward Island,Men+,91,2021,80.0
Prince Edward Island,Women+,91,2021,175.0
Nova Scotia,Men+,91,2021,465.0
Nova Scotia,Women+,91,2021,970.0
New Brunswick,Men+,91,2021,405.0
New Brunswick,Women+,91,2021,830.0
Quebec,Men+,91,2021,4945.0
Quebec,Women+,91,2021,10265.0
Ontario,Men+,91,2021,8295.0
Ontario,Women+,91,2021,15340.0
Manitoba,Men+,91,2021,675.0
Manitoba,Women+,91,2021,1435.0
Saskatchewan,Men+,91,2021,750.0
Saskatchewan,Women+,91,2021,1470.0
Alberta,Men+,91,2021,1900.0
Alberta,Women+,91,2021,3195.0
British Columbia,Men+,91,2021,3300.0
British Columbia,Women+,91,2021,5420.0
Yukon,Men+,91,2021,15.0
Yukon,Women+,91,2021,15.0
Northwest Territories,Men+,91,2021,10.0
Northwest Territories,Women+,91,2021,0.0
Nunavut,Men+,91,2021,0.0
Nunavut,Women+,91,2021,0.0
Newfoundland and Labrador,Men+,92,2021,150.0
Newfoundland and Labrador,Women+,92,2021,325.0
Prince Edward Island,Men+,92,2021,50.0
Prince Edward Island,Women+,92,2021,110.0
Nova Scotia,Men+,92,2021,395.0
Nova Scotia,Women+,92,2021,880.0
New Brunswick,Men+,92,2021,350.0
New Brunswick,Women+,92,2021,660.0
Quebec,Men+,92,2021,3735.0
Quebec,Women+,92,2021,8965.0
Ontario,Men+,92,2021,6335.0
Ontario,Women+,92,2021,12870.0
Manitoba,Men+,92,2021,545.0
Manitoba,Women+,92,2021,1345.0
Saskatchewan,Men+,92,2021,580.0
Saskatchewan,Women+,92,2021,1050.0
Alberta,Men+,92,2021,1470.0
Alberta,Women+,92,2021,2675.0
British Columbia,Men+,92,2021,2570.0
British Columbia,Women+,92,2021,4440.0
Yukon,Men+,92,2021,10.0
Yukon,Women+,92,2021,15.0
Northwest Territories,Men+,92,2021,25.0
Northwest Territories,Women+,92,2021,5.0
Nunavut,Men+,92,2021,5.0
Nunavut,Women+,92,2021,0.0
Newfoundland and Labrador,Men+,93,2021,110.0
Newfoundland and Labrador,Women+,93,2021,290.0
Prince Edward Island,Men+,93,2021,55.0
Prince Edward Island,Women+,93,2021,110.0
Nova Scotia,Men+,93,2021,300.0
Nova Scotia,Women+,93,2021,685.0
New Brunswick,Men+,93,2021,230.0
New Brunswick,Women+,93,2021,660.0
Quebec,Men+,93,2021,3175.0
Quebec,Women+,93,2021,7300.0
Ontario,Men+,93,2021,5135.0
Ontario,Women+,93,2021,11300.0
Manitoba,Men+,93,2021,435.0
Manitoba,Women+,93,2021,1020.0
Saskatchewan,Men+,93,2021,450.0
Saskatchewan,Women+,93,2021,970.0
Alberta,Men+,93,2021,1000.0
Alberta,Women+,93,2021,2285.0
British Columbia,Men+,93,2021,1990.0
British Columbia,Women+,93,2021,3710.0
Yukon,Men+,93,2021,5.0
Yukon,Women+,93,2021,10.0
Northwest Territories,Men+,93,2021,0.0
Northwest Territories,Women+,93,2021,10.0
Nunavut,Men+,93,2021,0.0
Nunavut,Women+,93,2021,0.0
Newfoundland and Labrador,Men+,94,2021,80.0
Newfoundland and Labrador,Women+,94,2021,260.0
Prince Edward Island,Men+,94,2021,20.0
Prince Edward Island,Women+,94,2021,85.0
Nova Scotia,Men+,94,2021,210.0
Nova Scotia,Women+,94,2021,525.0
New Brunswick,Men+,94,2021,180.0
New Brunswick,Women+,94,2021,505.0
Quebec,Men+,94,2021,2290.0
Quebec,Women+,94,2021,5690.0
Ontario,Men+,94,2021,4185.0
Ontario,Women+,94,2021,9160.0
Manitoba,Men+,94,2021,370.0
Manitoba,Women+,94,2021,765.0
Saskatchewan,Men+,94,2021,370.0
Saskatchewan,Women+,94,2021,755.0
Alberta,Men+,94,2021,810.0
Alberta,Women+,94,2021,1795.0
British Columbia,Men+,94,2021,1560.0
British Columbia,Women+,94,2021,3145.0
Yukon,Men+,94,2021,5.0
Yukon,Women+,94,2021,5.0
Northwest Territories,Men+,94,2021,5.0
Northwest Territories,Women+,94,2021,15.0
Nunavut,Men+,94,2021,0.0
Nunavut,Women+,94,2021,0.0
Newfoundland and Labrador,Men+,95,2021,55.0
Newfoundland and Labrador,Women+,95,2021,215.0
Prince Edward Island,Men+,95,2021,35.0
Prince Edward Island,Women+,95,2021,90.0
Nova Scotia,Men+,95,2021,155.0
Nova Scotia,Women+,95,2021,510.0
New Brunswick,Men+,95,2021,155.0
New Brunswick,Women+,95,2021,405.0
Quebec,Men+,95,2021,1780.0
Quebec,Women+,95,2021,4395.0
Ontario,Men+,95,2021,2905.0
Ontario,Women+,95,2021,7330.0
Manitoba,Men+,95,2021,230.0
Manitoba,Women+,95,2021,655.0
Saskatchewan,Men+,95,2021,230.0
Saskatchewan,Women+,95,2021,635.0
Alberta,Men+,95,2021,520.0
Alberta,Women+,95,2021,1600.0
British Columbia,Men+,95,2021,1160.0
British Columbia,Women+,95,2021,2355.0
Yukon,Men+,95,2021,5.0
Yukon,Women+,95,2021,5.0
Northwest Territories,Men+,95,2021,0.0
Northwest Territories,Women+,95,2021,5.0
Nunavut,Men+,95,2021,0.0
Nunavut,Women+,95,2021,0.0
Newfoundland and Labrador,Men+,96,2021,30.0
Newfoundland and Labrador,Women+,96,2021,105.0
Prince Edward Island,Men+,96,2021,20.0
Prince Edward Island,Women+,96,2021,50.0
Nova Scotia,Men+,96,2021,85.0
Nova Scotia,Women+,96,2021,335.0
New Brunswick,Men+,96,2021,95.0
New Brunswick,Women+,96,2021,275.0
Quebec,Men+,96,2021,855.0
Quebec,Women+,96,2021,2845.0
Ontario,Men+,96,2021,1760.0
Ontario,Women+,96,2021,4980.0
Manitoba,Men+,96,2021,160.0
Manitoba,Women+,96,2021,485.0
Saskatchewan,Men+,96,2021,170.0
Saskatchewan,Women+,96,2021,440.0
Alberta,Men+,96,2021,345.0
Alberta,Women+,96,2021,900.0
British Columbia,Men+,96,2021,720.0
British Columbia,Women+,96,2021,1660.0
Yukon,Men+,96,2021,0.0
Yukon,Women+,96,2021,5.0
Northwest Territories,Men+,96,2021,0.0
Northwest Territories,Women+,96,2021,0.0
Nunavut,Men+,96,2021,0.0
Nunavut,Women+,96,2021,0.0
Newfoundland and Labrador,Men+,97,2021,15.0
Newfoundland and Labrador,Women+,97,2021,60.0
Prince Edward Island,Men+,97,2021,15.0
Prince Edward Island,Women+,97,2021,30.0
Nova Scotia,Men+,97,2021,75.0
Nova Scotia,Women+,97,2021,260.0
New Brunswick,Men+,97,2021,85.0
New Brunswick,Women+,97,2021,225.0
Quebec,Men+,97,2021,580.0
Quebec,Women+,97,2021,2070.0
Ontario,Men+,97,2021,1250.0
Ontario,Women+,97,2021,3860.0
Manitoba,Men+,97,2021,115.0
Manitoba,Women+,97,2021,385.0
Saskatchewan,Men+,97,2021,105.0
Saskatchewan,Women+,97,2021,300.0
Alberta,Men+,97,2021,250.0
Alberta,Women+,97,2021,730.0
British Columbia,Men+,97,2021,450.0
British Columbia,Women+,97,2021,1270.0
Yukon,Men+,97,2021,5.0
Yukon,Women+,97,2021,0.0
Northwest Territories,Men+,97,2021,0.0
Northwest Territories,Women+,97,2021,5.0
Nunavut,Men+,97,2021,0.0
Nunavut,Women+,97,2021,0.0
Newfoundland and Labrador,Men+,98,2021,25.0
Newfoundland and Labrador,Women+,98,2021,60.0
Prince Edward Island,Men+,98,2021,5.0
Prince Edward Island,Women+,98,2021,25.0
Nova Scotia,Men+,98,2021,40.0
Nova Scotia,Women+,98,2021,205.0
New Brunswick,Men+,98,2021,45.0
New Brunswick,Women+,98,2021,175.0
Quebec,Men+,98,2021,395.0
Quebec,Women+,98,2021,1440.0
Ontario,Men+,98,2021,815.0
Ontario,Women+,98,2021,2725.0
Manitoba,Men+,98,2021,80.0
Manitoba,Women+,98,2021,280.0
Saskatchewan,Men+,98,2021,80.0
Saskatchewan,Women+,98,2021,260.0
Alberta,Men+,98,2021,175.0
Alberta,Women+,98,2021,480.0
British Columbia,Men+,98,2021,310.0
British Columbia,Women+,98,2021,945.0
Yukon,Men+,98,2021,0.0
Yukon,Women+,98,2021,0.0
Northwest Territories,Men+,98,2021,5.0
Northwest Territories,Women+,98,2021,0.0
Nunavut,Men+,98,2021,0.0
Nunavut,Women+,98,2021,0.0
Newfoundland and Labrador,Men+,99,2021,10.0
Newfoundland and Labrador,Women+,99,2021,45.0
Prince Edward Island,Men+,99,2021,10.0
Prince Edward Island,Women+,99,2021,15.0
Nova Scotia,Men+,99,2021,20.0
Nova Scotia,Women+,99,2021,125.0
New Brunswick,Men+,99,2021,25.0
New Brunswick,Women+,99,2021,125.0
Quebec,Men+,99,2021,265.0
Quebec,Women+,99,2021,1050.0
Ontario,Men+,99,2021,505.0
Ontario,Women+,99,2021,1870.0
Manitoba,Men+,99,2021,60.0
Manitoba,Women+,99,2021,195.0
Saskatchewan,Men+,99,2021,45.0
Saskatchewan,Women+,99,2021,175.0
Alberta,Men+,99,2021,110.0
Alberta,Women+,99,2021,370.0
British Columbia,Men+,99,2021,225.0
British Columbia,Women+,99,2021,695.0
Yukon,Men+,99,2021,5.0
Yukon,Women+,99,2021,0.0
Northwest Territories,Men+,99,2021,0.0
Northwest Territories,Women+,99,2021,0.0
Nunavut,Men+,99,2021,0.0
Nunavut,Women+,99,2021,0.0
Newfoundland and Labrador,Men+,100,2021,10.0
Newfoundland and Labrador,Women+,100,2021,65.0
Prince Edward Island,Men+,100,2021,10.0
Prince Edward Island,Women+,100,2021,30.0
Nova Scotia,Men+,100,2021,45.0
Nova Scotia,Women+,100,2021,240.0
New Brunswick,Men+,100,2021,45.0
New Brunswick,Women+,100,2021,205.0
Quebec,Men+,100,2021,335.0
Quebec,Women+,100,2021,1640.0
Ontario,Men+,100,2021,740.0
Ontario,Women+,100,2021,2960.0
Manitoba,Men+,100,2021,80.0
Manitoba,Women+,100,2021,360.0
Saskatchewan,Men+,100,2021,60.0
Saskatchewan,Women+,100,2021,390.0
Alberta,Men+,100,2021,170.0
Alberta,Women+,100,2021,625.0
British Columbia,Men+,100,2021,325.0
British Columbia,Women+,100,2021,1190.0
Yukon,Men+,100,2021,0.0
Yukon,Women+,100,2021,5.0
Northwest Territories,Men+,100,2021,0.0
Northwest Territories,Women+,100,2021,0.0
Nunavut,Men+,100,2021,0.0
Nunavut,Women+,100,2021,0.0

