"REF_DATE","GEO","DGUID","Interprovincial migration","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1975-04","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","2429","","","","0"
"1975-04","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","2010","","","","0"
"1975-04","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","832","","","","0"
"1975-04","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","593","","","","0"
"1975-04","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","4247","","","","0"
"1975-04","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","3850","","","","0"
"1975-04","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","4194","","","","0"
"1975-04","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","2836","","","","0"
"1975-04","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","6180","","","","0"
"1975-04","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","7522","","","","0"
"1975-04","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","14791","","","","0"
"1975-04","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","18885","","","","0"
"1975-04","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","5461","","","","0"
"1975-04","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","6077","","","","0"
"1975-04","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","6379","","","","0"
"1975-04","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","4543","","","","0"
"1975-04","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","14503","","","","0"
"1975-04","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","10644","","","","0"
"1975-04","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","11048","","","","0"
"1975-04","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","13204","","","","0"
"1975-04","Yukon","2021A000260","In-migrants","Persons","249","units","0","v509040","12.1","518","","","","0"
"1975-04","Yukon","2021A000260","Out-migrants","Persons","249","units","0","v509055","12.2","479","","","","0"
"1975-04","Northwest Territories including Nunavut","","In-migrants","Persons","249","units","0","v509041","13.1","809","","","t","0"
"1975-04","Northwest Territories including Nunavut","","Out-migrants","Persons","249","units","0","v509056","13.2","748","","","t","0"
"1975-07","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","116408","","","","0"
"1975-07","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","116408","","","","0"
"1975-07","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","4185","","","","0"
"1975-07","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","3679","","","","0"
"1975-07","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","1470","","","","0"
"1975-07","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","1328","","","","0"
"1975-07","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","8800","","","","0"
"1975-07","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","6714","","","","0"
"1975-07","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","7452","","","","0"
"1975-07","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","4376","","","","0"
"1975-07","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","9314","","","","0"
"1975-07","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","14825","","","","0"
"1975-07","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","25109","","","","0"
"1975-07","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","30603","","","","0"
"1975-07","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","8240","","","","0"
"1975-07","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","10805","","","","0"
"1975-07","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","8798","","","","0"
"1975-07","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","6452","","","","0"
"1975-07","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","22628","","","","0"
"1975-07","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","16136","","","","0"
"1975-07","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","18083","","","","0"
"1975-07","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","19676","","","","0"
"1975-07","Yukon","2021A000260","In-migrants","Persons","249","units","0","v509040","12.1","908","","","","0"
"1975-07","Yukon","2021A000260","Out-migrants","Persons","249","units","0","v509055","12.2","707","","","","0"
"1975-07","Northwest Territories including Nunavut","","In-migrants","Persons","249","units","0","v509041","13.1","1421","","","t","0"
"1975-07","Northwest Territories including Nunavut","","Out-migrants","Persons","249","units","0","v509056","13.2","1107","","","t","0"
"1975-10","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","107199","","","","0"
"1975-10","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","107199","","","","0"
"1975-10","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","3259","","","","0"
"1975-10","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","3044","","","","0"
"1975-10","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","1247","","","","0"
"1975-10","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","1061","","","","0"
"1975-10","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","7234","","","","0"
"1975-10","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","5880","","","","0"
"1975-10","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","7206","","","","0"
"1975-10","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","5515","","","","0"
"1975-10","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","10708","","","","0"
"1975-10","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","13193","","","","0"
"1975-10","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","21786","","","","0"
"1975-10","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","31714","","","","0"
"1975-10","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","7822","","","","0"
"1975-10","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","8364","","","","0"
"1975-10","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","8316","","","","0"
"1975-10","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","6886","","","","0"
"1975-10","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","21364","","","","0"
"1975-10","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","13991","","","","0"
"1975-10","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","16652","","","","0"
"1975-10","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","15912","","","","0"
"1975-10","Yukon","2021A000260","In-migrants","Persons","249","units","0","v509040","12.1","626","","","","0"
"1975-10","Yukon","2021A000260","Out-migrants","Persons","249","units","0","v509055","12.2","639","","","","0"
"1975-10","Northwest Territories including Nunavut","","In-migrants","Persons","249","units","0","v509041","13.1","979","","","t","0"
"1975-10","Northwest Territories including Nunavut","","Out-migrants","Persons","249","units","0","v509056","13.2","1000","","","t","0"
"1976-01","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","77438","","","","0"
"1976-01","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","77438","","","","0"
"1976-01","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","2124","","","","0"
"1976-01","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","2785","","","","0"
"1976-01","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","831","","","","0"
"1976-01","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","867","","","","0"
"1976-01","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","4428","","","","0"
"1976-01","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","4472","","","","0"
"1976-01","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","4430","","","","0"
"1976-01","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","3442","","","","0"
"1976-01","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","6449","","","","0"
"1976-01","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","9195","","","","0"
"1976-01","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","18113","","","","0"
"1976-01","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","18970","","","","0"
"1976-01","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","5402","","","","0"
"1976-01","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","6079","","","","0"
"1976-01","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","5769","","","","0"
"1976-01","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","4689","","","","0"
"1976-01","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","16895","","","","0"
"1976-01","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","11001","","","","0"
"1976-01","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","11814","","","","0"
"1976-01","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","14523","","","","0"
"1976-01","Yukon","2021A000260","In-migrants","Persons","249","units","0","v509040","12.1","461","","","","0"
"1976-01","Yukon","2021A000260","Out-migrants","Persons","249","units","0","v509055","12.2","552","","","","0"
"1976-01","Northwest Territories including Nunavut","","In-migrants","Persons","249","units","0","v509041","13.1","722","","","t","0"
"1976-01","Northwest Territories including Nunavut","","Out-migrants","Persons","249","units","0","v509056","13.2","863","","","t","0"
"1976-04","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","74306","","","","0"
"1976-04","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","74306","","","","0"
"1976-04","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","2131","","","","0"
"1976-04","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","2059","","","","0"
"1976-04","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","720","","","","0"
"1976-04","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","556","","","","0"
"1976-04","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","4050","","","","0"
"1976-04","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","3807","","","","0"
"1976-04","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","3810","","","","0"
"1976-04","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","3658","","","","0"
"1976-04","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","6091","","","","0"
"1976-04","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","8703","","","","0"
"1976-04","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","16709","","","","0"
"1976-04","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","19362","","","","0"
"1976-04","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","4892","","","","0"
"1976-04","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","6090","","","","0"
"1976-04","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","5416","","","","0"
"1976-04","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","4976","","","","0"
"1976-04","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","16934","","","","0"
"1976-04","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","10114","","","","0"
"1976-04","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","12018","","","","0"
"1976-04","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","13491","","","","0"
"1976-04","Yukon","2021A000260","In-migrants","Persons","249","units","0","v509040","12.1","599","","","","0"
"1976-04","Yukon","2021A000260","Out-migrants","Persons","249","units","0","v509055","12.2","581","","","","0"
"1976-04","Northwest Territories including Nunavut","","In-migrants","Persons","249","units","0","v509041","13.1","936","","","t","0"
"1976-04","Northwest Territories including Nunavut","","Out-migrants","Persons","249","units","0","v509056","13.2","909","","","t","0"
"1976-07","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","139499","","","","0"
"1976-07","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","139499","","","","0"
"1976-07","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","3570","","","","0"
"1976-07","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","4591","","","","0"
"1976-07","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","1694","","","","0"
"1976-07","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","1709","","","","0"
"1976-07","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","9121","","","","0"
"1976-07","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","8799","","","","0"
"1976-07","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","6313","","","","0"
"1976-07","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","6838","","","","0"
"1976-07","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","11677","","","","0"
"1976-07","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","21884","","","","0"
"1976-07","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","30923","","","","0"
"1976-07","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","38317","","","","0"
"1976-07","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","9477","","","","0"
"1976-07","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","10720","","","","0"
"1976-07","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","9948","","","","0"
"1976-07","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","8045","","","","0"
"1976-07","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","31566","","","","0"
"1976-07","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","16505","","","","0"
"1976-07","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","22427","","","","0"
"1976-07","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","18962","","","","0"
"1976-07","Yukon","2021A000260","In-migrants","Persons","249","units","0","v509040","12.1","1019","","","","0"
"1976-07","Yukon","2021A000260","Out-migrants","Persons","249","units","0","v509055","12.2","1075","","","","0"
"1976-07","Northwest Territories including Nunavut","","In-migrants","Persons","249","units","0","v509041","13.1","1764","","","t","0"
"1976-07","Northwest Territories including Nunavut","","Out-migrants","Persons","249","units","0","v509056","13.2","2054","","","t","0"
"1976-10","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","75039","","","","0"
"1976-10","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","75039","","","","0"
"1976-10","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","1552","","","","0"
"1976-10","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","2974","","","","0"
"1976-10","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","728","","","","0"
"1976-10","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","788","","","","0"
"1976-10","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","4287","","","","0"
"1976-10","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","4554","","","","0"
"1976-10","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","2875","","","","0"
"1976-10","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","3311","","","","0"
"1976-10","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","5286","","","","0"
"1976-10","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","11952","","","","0"
"1976-10","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","19713","","","","0"
"1976-10","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","18205","","","","0"
"1976-10","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","4610","","","","0"
"1976-10","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","5435","","","","0"
"1976-10","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","4661","","","","0"
"1976-10","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","4295","","","","0"
"1976-10","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","17987","","","","0"
"1976-10","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","9717","","","","0"
"1976-10","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","12089","","","","0"
"1976-10","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","11836","","","","0"
"1976-10","Yukon","2021A000260","In-migrants","Persons","249","units","0","v509040","12.1","506","","","","0"
"1976-10","Yukon","2021A000260","Out-migrants","Persons","249","units","0","v509055","12.2","809","","","","0"
"1976-10","Northwest Territories including Nunavut","","In-migrants","Persons","249","units","0","v509041","13.1","745","","","t","0"
"1976-10","Northwest Territories including Nunavut","","Out-migrants","Persons","249","units","0","v509056","13.2","1163","","","t","0"
"1977-01","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","63347","","","","0"
"1977-01","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","63347","","","","0"
"1977-01","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","1411","","","","0"
"1977-01","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","2408","","","","0"
"1977-01","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","548","","","","0"
"1977-01","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","609","","","","0"
"1977-01","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","3298","","","","0"
"1977-01","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","3755","","","","0"
"1977-01","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","2802","","","","0"
"1977-01","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","2662","","","","0"
"1977-01","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","5184","","","","0"
"1977-01","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","9271","","","","0"
"1977-01","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","16684","","","","0"
"1977-01","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","15679","","","","0"
"1977-01","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","3800","","","","0"
"1977-01","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","4330","","","","0"
"1977-01","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","4065","","","","0"
"1977-01","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","3815","","","","0"
"1977-01","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","14667","","","","0"
"1977-01","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","8952","","","","0"
"1977-01","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","9676","","","","0"
"1977-01","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","10277","","","","0"
"1977-01","Yukon","2021A000260","In-migrants","Persons","249","units","0","v509040","12.1","493","","","","0"
"1977-01","Yukon","2021A000260","Out-migrants","Persons","249","units","0","v509055","12.2","532","","","","0"
"1977-01","Northwest Territories including Nunavut","","In-migrants","Persons","249","units","0","v509041","13.1","719","","","t","0"
"1977-01","Northwest Territories including Nunavut","","Out-migrants","Persons","249","units","0","v509056","13.2","1057","","","t","0"
"1977-04","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","79504","","","","0"
"1977-04","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","79504","","","","0"
"1977-04","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","1771","","","","0"
"1977-04","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","2480","","","","0"
"1977-04","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","867","","","","0"
"1977-04","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","577","","","","0"
"1977-04","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","4143","","","","0"
"1977-04","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","4540","","","","0"
"1977-04","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","3975","","","","0"
"1977-04","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","3236","","","","0"
"1977-04","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","6720","","","","0"
"1977-04","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","12126","","","","0"
"1977-04","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","18867","","","","0"
"1977-04","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","20388","","","","0"
"1977-04","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","4977","","","","0"
"1977-04","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","5910","","","","0"
"1977-04","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","5384","","","","0"
"1977-04","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","4721","","","","0"
"1977-04","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","17112","","","","0"
"1977-04","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","11448","","","","0"
"1977-04","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","14007","","","","0"
"1977-04","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","12108","","","","0"
"1977-04","Yukon","2021A000260","In-migrants","Persons","249","units","0","v509040","12.1","684","","","","0"
"1977-04","Yukon","2021A000260","Out-migrants","Persons","249","units","0","v509055","12.2","686","","","","0"
"1977-04","Northwest Territories including Nunavut","","In-migrants","Persons","249","units","0","v509041","13.1","997","","","t","0"
"1977-04","Northwest Territories including Nunavut","","Out-migrants","Persons","249","units","0","v509056","13.2","1284","","","t","0"
"1977-07","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","142032","","","","0"
"1977-07","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","142032","","","","0"
"1977-07","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","3517","","","","0"
"1977-07","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","4667","","","","0"
"1977-07","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","1742","","","","0"
"1977-07","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","1500","","","","0"
"1977-07","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","8697","","","","0"
"1977-07","Nova Scotia","2021A000212","Out-migrants","Persons","249","units","0","v509060","4.2","8328","","","","0"
"1977-07","New Brunswick","2021A000213","In-migrants","Persons","249","units","0","v509046","5.1","6001","","","","0"
"1977-07","New Brunswick","2021A000213","Out-migrants","Persons","249","units","0","v509061","5.2","7031","","","","0"
"1977-07","Quebec","2021A000224","In-migrants","Persons","249","units","0","v509047","6.1","9675","","","","0"
"1977-07","Quebec","2021A000224","Out-migrants","Persons","249","units","0","v509062","6.2","27749","","","","0"
"1977-07","Ontario","2021A000235","In-migrants","Persons","249","units","0","v509048","7.1","35172","","","","0"
"1977-07","Ontario","2021A000235","Out-migrants","Persons","249","units","0","v509063","7.2","36912","","","","0"
"1977-07","Manitoba","2021A000246","In-migrants","Persons","249","units","0","v509049","8.1","8627","","","","0"
"1977-07","Manitoba","2021A000246","Out-migrants","Persons","249","units","0","v509064","8.2","10313","","","","0"
"1977-07","Saskatchewan","2021A000247","In-migrants","Persons","249","units","0","v509050","9.1","8645","","","","0"
"1977-07","Saskatchewan","2021A000247","Out-migrants","Persons","249","units","0","v509065","9.2","8707","","","","0"
"1977-07","Alberta","2021A000248","In-migrants","Persons","249","units","0","v509051","10.1","32660","","","","0"
"1977-07","Alberta","2021A000248","Out-migrants","Persons","249","units","0","v509066","10.2","17861","","","","0"
"1977-07","British Columbia","2021A000259","In-migrants","Persons","249","units","0","v509039","11.1","24430","","","","0"
"1977-07","British Columbia","2021A000259","Out-migrants","Persons","249","units","0","v509054","11.2","16233","","","","0"
"1977-07","Yukon","2021A000260","In-migrants","Persons","249","units","0","v509040","12.1","1069","","","","0"
"1977-07","Yukon","2021A000260","Out-migrants","Persons","249","units","0","v509055","12.2","888","","","","0"
"1977-07","Northwest Territories including Nunavut","","In-migrants","Persons","249","units","0","v509041","13.1","1797","","","t","0"
"1977-07","Northwest Territories including Nunavut","","Out-migrants","Persons","249","units","0","v509056","13.2","1843","","","t","0"
"1977-10","Canada","2021A000011124","In-migrants","Persons","249","units","0","v509037","1.1","76881","","","","0"
"1977-10","Canada","2021A000011124","Out-migrants","Persons","249","units","0","v509052","1.2","76881","","","","0"
"1977-10","Newfoundland and Labrador","2021A000210","In-migrants","Persons","249","units","0","v509038","2.1","1530","","","","0"
"1977-10","Newfoundland and Labrador","2021A000210","Out-migrants","Persons","249","units","0","v509053","2.2","3020","","","","0"
"1977-10","Prince Edward Island","2021A000211","In-migrants","Persons","249","units","0","v509044","3.1","738","","","","0"
"1977-10","Prince Edward Island","2021A000211","Out-migrants","Persons","249","units","0","v509059","3.2","694","","","","0"
"1977-10","Nova Scotia","2021A000212","In-migrants","Persons","249","units","0","v509045","4.1","4124","","","","0"
